sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_vec3[0] {1},fd_obj.in_vec3[1] {1},fd_obj.in_vec3[2] {1},fd_obj.out_vec3_deriv1[0] {1},fd_obj.out_vec3_deriv1[1] {1},fd_obj.out_vec3_deriv1[2] {1},fd_obj.out_vec3_deriv2[0] {1},fd_obj.out_vec3_deriv2[1] {1},fd_obj.out_vec3_deriv2[2] {1},fd_obj.error_deriv1_vec[0] {1},fd_obj.error_deriv1_vec[1] {1},fd_obj.error_deriv1_vec[2] {1},fd_obj.error_deriv2_vec[0] {1},fd_obj.error_deriv2_vec[1] {1},fd_obj.error_deriv2_vec[2] {1}
                  10,                1.17,   8.888287419999997,         12.36378763,         15.83928784,   20.01516399999998,   30.39349599999997,   40.77182799999999,   41.41639999999916,   64.63459999999986,   87.85279999999875,-0.01206538883978279,-0.01232453797768466,-0.01245170628195945,-0.01091857399413565,-0.01049901715237703,-0.01030110220893795
                  11,                1.32,   12.43428351999999,   17.77020927999999,   23.10613503999999,   26.83278400000001,   41.02252599999994,   55.21226799999999,   50.97080000000028,             79.4162,            107.8616,-0.01592257643540743,-0.01610518881174798,-0.01619391270532731,-0.01482094260266625,-0.01427642292568594,-0.01401889662434922
                  12,                1.35,          13.2758875,   19.05776874999999,   24.83964999999999,   28.78904800000016,   44.06462200000025,    59.3401960000001,   53.56640000000232,   83.39960000000264,    113.232799999998,-0.002130015077722227,-0.002148529761427065,-0.002157511960111306,-0.005081723625513955,-0.004896790359114098,-0.004809281068746896
                  13,                1.41,   15.10640421999999,   21.86216682999999,   28.61792943999999,   32.14537599999977,    49.2875139999997,   66.42965199999969,    58.0087999999904,   90.24319999998693,   122.4775999999871,-0.002008440342324678,-0.002019509002045433,-0.002024865049563324,-0.002846612943315224,-0.002745006166462562,-0.002696875142602965
                  14,                 1.5,               18.25,             26.6875,              35.125,    37.5809800000001,   57.73972000000012,    77.8984600000002,   64.77320000000145,   100.6598000000049,   136.5463999999993,-0.004477350993374935,-0.004487586206894497,-0.004492523961658799,-0.003489230769208426,-0.003368316831634585,-0.003310948905114843
                  15,                1.62,   23.27087872000001,   34.40988208000001,   45.54888544000002,   45.79026400000001,           70.489396,   95.18852800000013,   74.24839999999813,   115.2326000000003,   156.2168000000029,-0.007266274668824764,-0.007257825731512093,-0.007253761334731114,-0.006120023130821387,-0.005916230727820126,-0.005819340780170699
                  16,                1.77,         31.07825782,         46.43855323,   61.79884864000001,   57.72060399999998,   88.99000599999994,   120.2594079999998,   87.04279999999949,   134.8742000000002,    182.705599999997,-0.009947759682050901,-0.009904184009568414,-0.009883267741826364,-0.008732530383927602,-0.008455835864740541,-0.008323961458815447
                  17,                 1.8,             32.8672,   49.19680000000001,   65.52640000000001,   60.89510800000009,   93.89996200000064,   126.9048159999998,   90.28639999999507,   139.8296000000053,   189.3727999999983,-0.001326620309628597,-0.001319216370281622,-0.001315663560817528,-0.003021201413482034,-0.002926411865336222,-0.002881213142384885
                  18,                1.86,         36.69212032,         55.09580848,   73.49949664000002,   66.49351599999966,   102.5669739999994,   138.6404319999995,   96.02479999998877,   148.6171999999769,    201.209600000001,-0.001263667349744047, -0.0012551429525874,-0.001251054503863514,-0.001721585522164774,-0.001668619211040577,-0.001643339710862519
                  19,                1.95,   43.08538750000001,   64.95926875000002,   86.83315000000003,   75.40888000000024,   116.3603200000003,   157.3117600000002,   104.7331999999951,   161.9498000000021,   219.1663999999873,-0.002877562759082906,-0.002855171881893531,-0.00284443824658183,-0.002160823170778391,-0.00209624745824067,-0.002065385666208446
                  20,                2.07,   52.94537902000002,   80.17549003000003,   107.4056010400001,   88.52676400000001,   136.6348959999999,   184.7430279999999,   116.8003999999964,   180.4105999999938,   244.0208000000021,-0.004787716034612985,-0.004744974000177436,-0.004724491200808587,-0.003899107605848964,-0.003786933368119151,-0.003733232299800154
                  21,                2.22,   67.66770112000002,        102.89787568,   138.1280502400001,   107.0278240000001,          165.194086,   223.3603480000002,   132.8348000000015,   204.9122000000016,    276.989599999999,-0.006735367614314817,-0.006667890296804184,-0.006635553867059486,-0.005739452222118358,-0.005581804346636985,-0.005506184044995384
                  22,                2.25,          70.9609375,        107.98046875,                 145,   111.7121679999999,   172.4093020000007,   233.1064359999996,   136.7264000000018,   210.8396000000153,            284.9528,-0.0008973236444953529,-0.0008877826874283206,-0.0008832102866344311,-0.001997080291957435,-0.001942721893418923,-0.001916637478108495
                  23,                2.31,   77.92041742000001,        118.72077163,        159.52112584,   120.1358560000008,   185.3952340000005,   250.6546120000016,   143.7608000000159,   221.5712000000408,   299.3816000000506,-0.0008613813432247712,-0.0008518199720189881,-0.0008472372525257481,-0.001150588078240457,-0.001119828905828063,-0.001105057908602234
                  24,                 2.4,   89.33920000000001,            136.3408,            183.3424,           133.40578,   205.8419200000001,   278.2780599999996,     154.41320000001,   237.8197999999829,    321.226399999985,-0.001991591357950411,-0.001968891819556639,-0.001958009353572042,-0.001466632177897372,-0.001428451461274079,-0.001410096990844943
                  25,                2.52,        106.52856832,        162.85915648,        219.18974464,   152.5986639999996,   235.3909959999999,   318.1833279999996,   169.0723999999973,   260.1686000000082,   351.2648000000117,-0.003373928806995888,-0.003334342513554514,-0.003315356067739377,-0.002696874174201607,-0.002629052835573575,-0.002596405466274813
                  26,                2.67,        131.47549342,        201.33087163,        271.18624984,   179.1284440000002,   276.1957659999999,   373.2630879999996,   188.3467999999921,   289.5301999999829,   390.7135999999809,-0.004841999892398989,-0.004783705483873016,-0.004755727651928577,-0.004054705743045022,-0.003956923136259447,-0.003909779343278986
                  27,                 2.7,   136.9611999999999,   209.7882999999999,   282.6153999999999,   185.6142279999986,   286.1536419999982,   386.6930559999986,   192.8863999999885,   296.4295999999877,   399.9728000000086,-0.0006448576997283623,-0.0006368671770288311,-0.0006330316484844675,-0.001416442327663293,-0.001382562996941988,-0.001366223908896488
                  28,                2.76,   148.4578355199999,   227.5102412799999,   306.5626470399999,   197.4463960000012,   304.3332940000046,   411.2201920000025,   201.2168000000729,   309.1052000001746,   416.9936000001326,-0.0006226267580797047,-0.0006147960239715108,-0.0006110360720420336,-0.0008223161504036771,-0.0008029646327871432,-0.0007936264508300284
                  29,                2.85,         167.0716375,   256.1957687499999,   345.3198999999999,   215.9456800000005,    332.745519999999,    449.545360000001,    213.813199999975,   328.2697999998636,    442.726399999985,-0.001455744345358757,-0.001437409314143733,-0.001428601574671358,-0.00105961502534537,-0.001035269773093786,-0.001023511891364557
                  30,                2.97,   194.6055266199999,   298.6118764299999,   402.6182262399999,   242.3799639999991,   373.3186959999994,   504.2574279999985,   231.0643999999738,   354.5066000000006,   477.9487999999837,-0.002499390050389914,-0.002467866564600861,-0.002452713552551431,-0.001974761750204387,-0.001930784555072941,-0.001909522385550078
                  31,                3.12,   233.7428147199999,   358.8726860799998,   484.0025574399997,   278.3964639999994,   428.5560459999983,   578.7156279999988,    253.578799999992,   388.7281999999468,   523.8775999999707,-0.003641051059809083,-0.003595167639362642,-0.003573093493375723,-0.003014795616703771,-0.002950150611198456,-0.002918856697438495
                  32,   3.149999999999999,   242.2403874999998,   371.9522687499997,   501.6641499999997,          286.975288,   441.6939820000037,   596.4126760000001,   258.7664000000505,   396.5996000001014,   534.4328000000769,-0.0004848657939598061,-0.0004786498470738432,-0.0004756588986185219,-0.001056207535320622,-0.001033727109892595,-0.001022841975256824
                  33,                3.21,   259.9392146199999,   399.1898524299997,   538.4404902399997,   302.7991360000015,   465.9421540000003,    629.085172000001,   268.3928000000542,   411.2192000001287,   554.0456000000304,-0.0004702292641259939,-0.0004641725617917225,-0.0004612572479686855,-0.0006166256573828938,-0.0006036927327234023,-0.0005974275979250673
                  34,   3.299999999999999,   288.3111999999998,   442.8402999999997,   597.3693999999996,    327.402579999999,   503.6321199999998,   679.8616600000005,   282.9331999999413,   433.2998000000953,   583.6663999999873,-0.001108778823919376,-0.00109460038398654,-0.001087772295701675,-0.000800960587860684,-0.0007845217228682743,-0.0007765527631521663
                  35,   3.419999999999999,   329.7296339199999,   506.5370948799998,   683.3445558399997,    362.244664000001,   556.9789960000007,   751.7133280000007,    302.776400000017,   463.4245999999985,   624.0728000000527,-0.001923278777354654,-0.00189890070984455,-0.001887152688114157,-0.001507748481642175,-0.001477665658863602,-0.001463069963588273
                  36,   3.569999999999999,   387.6791450199998,   595.6109140299997,   803.5426830399996,   409.2058839999993,   628.8359259999984,   848.4659679999991,   328.5307999999495,    502.506199999938,   676.4815999999119,-0.00283442432368392,-0.002798901738356143,-0.002781768678149066,-0.002328592738150565,-0.002283699760515079,-0.002261896193607419
                  37,   3.599999999999999,   400.1391999999997,   614.7567999999995,   829.3743999999994,   420.1693479999985,   645.5913220000022,   871.0132959999967,   334.3664000000226,   511.3496000000923,   688.3328000000438,-0.0003774480881627406,-0.0003726634790431381,-0.000370355408249829,-0.000817595027424248,-0.0008019384084481799,-0.0007943328300369658
                  38,   3.659999999999999,   425.9676947199997,   654.4376900799995,   882.9076854399993,   440.5680760000014,    676.782814000002,    912.997552000008,   345.2888000001622,     527.91320000017,    710.537600000418,-0.0003673269615248279,-0.0003626701884378739,-0.0003604230414114675,-0.0004793686224222232,-0.0004703106015843594,-0.0004659087578210118
                  39,   3.749999999999999,   467.0546874999995,   717.5429687499993,   968.0312499999991,   472.1504799999984,   725.0627200000008,   977.9749599999959,   361.7731999998796,   552.9098000000231,   744.0463999997592,-0.0008718846713423831,-0.0008609490999896468,-0.0008556694974812859,-0.0006265193373487558,-0.0006149118842777695,-0.0006092679654002675
                  40,   3.869999999999999,   526.4225702199996,   808.6907068299993,   1090.958843439999,   516.5667640000001,   792.9328959999975,   1069.299027999999,   384.2084000000032,   586.9226000000199,   789.6367999999784,-0.001524599551776643,-0.001505725830546594,-0.001496607884891391,-0.001188564820968256,-0.001167103805833698,-0.001156661326959292
                  41,                4.02,   608.4622643199998,   934.5856004799997,       1260.70893664,   575.9307040000003,   883.5964060000028,         1191.262108,   413.2028000000064,     630.86420000004,   848.5255999999936,-0.002267619641604361,-0.002239989368501843,-0.002226630615400351,-0.001852309928056334,-0.001819895242829587,-0.001804109643194535
                  42,                4.05,   625.9666374999998,   961.4387687499998,           1296.9109,   589.5704079999944,   904.4066619999942,   1219.242915999987,    419.686399999915,   640.6795999998976,   861.6727999998693,-0.0003019795726577737,-0.0002982701551391399,-0.0002964764397089005,-0.0006514906183564353,-0.0006401597281230611,-0.0006346408110813963
                  43,   4.109999999999999,   662.1147158199997,   1016.884289229999,   1371.653862639999,   615.1272160000117,   943.4162740000102,    1271.70533200002,    431.904800000204,   659.1872000001604,   886.4696000004624,-0.0002947009278149351,-0.0002910889349797498,-0.0002893417951647778,-0.0003832708739035557,-0.0003766857595183232,-0.0003734773350874012
                  44,   4.199999999999999,   719.2671999999995,   1104.524799999999,   1489.782399999999,    654.563379999996,   1003.598319999996,   1352.633259999993,   450.3331999997608,   687.0997999997344,   923.8663999994751,-0.0007032108747216909,-0.0006946955877590713,-0.0006905748362890223,-0.0005033735800758955, -0.0004948795535106,-0.0004907391385284344
                  45,   4.319999999999999,   801.1743155199996,   1230.081057279999,   1658.987799039999,   709.7202640000005,   1087.741395999996,   1465.762527999999,   475.3604000000341,   725.0006000000285,   974.6408000001102,-0.001237658762791874,-0.001222892988678316,-0.001215743263631117,-0.0009608724014533734,-0.0009450363131668488,-0.0009373124143970642
                  46,                4.47,   913.2382526199997,       1401.78924043,       1890.34022824,   782.9449239999976,   1199.398486000002,   1615.852047999996,   507.5947999999771,   773.8021999999764,   1040.009599999874,-0.001854615739496191,-0.001832879822232983,-0.001822347560778897,-0.001508375140889556,-0.001484220192134976,-0.001472430524366098
                  47,                 4.5,                 937,           1438.1875,            1939.375,   799.5524680000069,   1224.701002000009,   1649.849536000011,    514.726400000196,   784.5896000000284,   1054.452800000152,-0.000246992185049189,-0.0002440799999927475,-0.0002426686865559249,-0.0005312621355417311,-0.000522802547734471,-0.0005186729856379997
                  48,                4.56,   985.9200179199997,   1513.112634879999,       2040.30525184,   830.8505560000049,   1272.403534000008,   1713.956512000026,   528.2407999998031,   805.0411999998323,   1081.841599999607,-0.0002415879660263618,-0.0002387493008224614,-0.0002373732352666828,-0.0003133951447159465,-0.0003084604596503357,-0.0003060509378843957
                  49,   4.649999999999999,        1062.8821375,   1630.959268749999,   2199.036399999999,    879.015279999996,   1345.799919999996,   1812.584559999985,   548.6132000000216,   835.8698000002187,   1123.126399999717,-0.0005789719331340734,-0.0005722537364389907,-0.0005689957055500041,-0.0004132351869000034,-0.0004068356032349943,-0.000403709571443466
                  50,                4.77,       1172.44314982,       1798.66894123,   2424.894732639999,   946.0791640000007,   1447.965495999993,   1949.851828000004,   576.2324000000663,   877.6585999999079,   1179.084800000186,-0.001024445015095399,-0.001012740567491546,-0.001007061404308365,-0.0007928008411000719,-0.0007807871264302002,-0.0007749157794460098
                  51,                4.92,       1321.12148992,       2026.16677888,       2731.21206784,   1034.622543999999,   1582.803165999996,    2130.98378799999,   611.7067999999417,   931.3201999999292,   1250.933599999873,-0.001544609451210419,-0.001527285487110232,-0.00151887424255111,-0.001251972330004423,-0.001233497599570725,-0.001224463203608728
                  52,                4.95,        1352.4848875,       2074.14476875,          2795.80465,         1054.489528,   1613.035341999993,   2171.581156000002,   619.4863999999579,   943.0796000000119,   1266.672799999942,-0.0002057178940306107,-0.0002033999157702846,-0.0002022743339662437,-0.0004414612108593091,-0.0004349807628996153,-0.0004318113666592664
                  53,                5.01,       1416.89164102,   2172.658162029999,   2928.424683039999,   1092.112096000008,   1670.305594000005,   2248.499091999998,   634.2968000000401,   965.4751999994478,   1296.653599999103,-0.0002015979920935941,-0.0001993357495767066,-0.0001982369585086212,-0.0002610083749010111,-0.0002572164546378735,-0.0002553615130239537
                  54,                 5.1,           1517.8012,   2326.972299999999,   3136.143399999999,   1149.880179999998,   1758.228520000008,   2366.576860000008,   656.6132000002544,   999.2198000003118,   1341.826400001533,-0.0004848761949810282,-0.0004795028287597333,-0.0004768919789836097,-0.0003452895678484783,-0.0003403497535797137,-0.00033793247196311
                  55,                5.22,       1660.65565312,   2545.367603679999,   3430.079554239999,   1230.017463999997,   1880.166195999987,   2530.314927999989,   686.8244000000414,   1044.896599999745,   1402.968799999682,-0.0008617810318102804,-0.000852378266203519,-0.0008478074013116819,-0.000665229507029668,-0.0006559023949280616,-0.0006513362367449999
                  56,                5.37,       1853.19465622,       2839.61561083,       3826.03656544,   1335.337563999993,   2040.371446000003,   2745.405328000001,    725.538799999922,   1103.418200000073,   1481.297600000282,-0.001306096026330593,-0.00129210743116893,-0.001285303377396324,-0.001055753941698892,-0.001041311701409601,-0.001034237747167892
                  57,                 5.4,   1893.635200000001,   2901.404800000001,   3909.174400000001,   1358.755588000021,   2075.970682000021,   2793.185776000035,   733.9664000004559,   1116.149600000426,   1498.332800000266,-0.0001739612889402655,-0.0001720913073367219,-0.0001711816453109066,-0.0003726302020377765,-0.0003675574976480289,-0.0003650725873549784
                  58,                5.46,       1976.50592512,       3028.00875568,       4079.51158624,    1403.28583600001,   2143.683454000013,   2884.081072000015,   750.0727999992232,   1140.489199998105,   1530.905599998834,-0.0001707500163260119,-0.0001689227106837646,-0.0001680336097783973,-0.0002207298383777062,-0.0002177538479448156,-0.0002162957428699634
                  59,                5.55,        2105.8943875,   3225.642268749999,   4345.390149999999,   1471.532079999983,   2247.445119999986,   3023.358159999982,   774.3332000006922,   1177.149800000712,   1579.966400001664,-0.0004119313502208686,-0.0004075768064940689,-0.0004054573446429927,-0.0002928114017090819,-0.0002889196505172072,-0.0002870123121299136
                  60,                5.67,       2288.20670542,       3504.04273963,       4719.87877384,   1565.909163999997,   2390.904495999999,   3215.899828000005,   807.1364000003086,   1226.714600000065,   1646.292800000403,-0.0007349044766247448,-0.0007272538646147906,-0.0007235285309642084,-0.0005661263285039452,-0.0005587418742369405,-0.0005551214198169808
                  61,                5.82,   2532.508731520001,   3876.985581280001,   5221.462431040001,         1689.463984,   2578.664326000007,   3467.864668000006,   849.0907999999181,   1290.096200000204,   1731.101599999703,-0.001118723579721912,-0.001107288295992055,-0.001101717193664893,-0.0009022688037173181,-0.0008907672461247838,-0.0008851257323508885
                  62,   5.850000000000001,        2583.6331375,   3955.014268750001,   5326.395400000001,   1716.724647999969,   2620.068021999932,   3523.411395999953,    858.166399999478,   1303.799599998893,   1749.432799999107,-0.0001490127581715906,-0.0001474851023242587,-0.0001467407752590074,-0.0003187176745283901,-0.0003146732513228283,-0.0003126892883877939
                  63,                5.91,       2688.20751022,       4114.60475083,       5541.00199144,    1768.74577600004,   2699.098114000066,   3629.450452000063,   875.5688000009104,   1330.083200002438,   1784.597600002133,-0.0001464620050781111,-0.0001449674121319615,-0.0001442390481983252,-0.0001890984288040257,-0.0001867203617215374,-0.0001855536186470383
                  64,                   6,                2851,                4363,                5875,   1848.344979999998,   2820.010719999984,   3791.676460000002,   901.7731999992393,    1369.65979999816,   1837.546399998479,-0.0003542563547874357,-0.0003506841545608477,-0.0003489427893481657,-0.000251441242528497,-0.0002483211692259477,-0.0002467899899463594
                  65,                6.12,       3079.45948672,   4711.512494080001,       6343.56550144,   1958.128264000003,   2986.741395999998,   4015.354527999989,   937.1684000001987,   1423.112599999644,   1909.056800000137,-0.00063406074623147,-0.0006277618254606377,-0.000624690064210781,-0.000487614672425041,-0.0004816693152318941,-0.0004787506742842314
                  66,                6.27,   3384.082995820001,   5176.078985230002,   6968.074974640002,   2101.375803999994,   3204.242805999991,   4307.109808000005,   982.3627999999444,    1491.35420000006,   2000.345599999884,-0.0009688821262303378,-0.0009594271865131109,-0.0009548141949178757,-0.0007799582069909153,-0.0007706509943558415,-0.0007660801911105157
                  67,   6.300000000000001,   3447.629200000002,   5272.972300000003,   7098.315400000004,   2132.770708000027,   3251.888362000003,   4371.006016000008,   992.0864000004804,   1506.029600000096,   2019.972800000745,-0.0001290605078249076,-0.0001277980164210127,-0.0001271820003912031,-0.0002757063963882946,-0.0002724303655665208,-0.000270821372347379
                  68,                6.36,   3577.409336320001,   5470.838932480002,   7364.268528640003,   2192.865915999995,   3343.110574000064,    4493.35523200006,   1010.784799999063,   1534.257199999643,    2057.72959999938,-0.0001270012106403995,-0.0001257646454847114,-0.0001251611707179402,-0.0001638062569018108,-0.0001618762423263207,-0.0001609281905665281
                  69,                6.45,        3778.9246375,   5778.028768749999,           7777.1329,   2284.692879999981,   3482.486319999938,   4680.279759999947,   1038.933200000785,    1576.74980000034,   2114.566399999894,-0.0003078765544706696,-0.000304913222841964,-0.0003034666570519043,-0.0002182532037557168,-0.0002157137510607505,-0.0002144660571085758
                  70,                6.57,   4060.745477020001,   6207.547462030001,   8354.349447040002,    2411.04876400001,   3674.237896000021,   4937.427028000035,   1076.920400000527,   1634.090600001626,   2191.260800001677,-0.0005525990851348539,-0.000547356664124103,-0.0005447966604411166,-0.0004243637509019001,-0.0004195069113881569,-0.0004171199447578189
                  71,   6.720000000000001,   4434.905029120001,   6777.650567680002,   9120.396106240003,   2575.447023999983,   3923.667885999977,   5271.888747999976,   1125.354799999623,   1707.192199999234,   2289.029599999078,-0.0008471965859396051,-0.0008392972759684347,-0.0008354382237859211,-0.0006809211370934925,-0.0006732842319939753,-0.000669529660182652
                  72,   6.750000000000001,   4512.742187500002,   6896.230468750003,   9279.718750000004,   2611.267767999994,   3977.992701999978,    5344.71763599999,   1135.726400000363,   1722.839600000822,   2309.952799999563,-0.0001128565753286245,-0.0001118021836521595,-0.0001112870388796748,-0.0002408450701030802,-0.0002381546491681039,-0.0002368318547666529
                  73,                6.81,   4671.492643420002,   7138.056535630003,   9604.620427840004,   2680.020256000062,    4082.28183400011,   5484.543412000145,   1155.720800000068,   1753.011200000241,   2350.301600004081,-0.0001111703814967167,-0.0001101365594999212,-0.0001096313819610904,-0.0001432666738979092,-0.000141678961723287,-0.0001408982278812891
                  74,                 6.9,   4917.443200000002,   7512.664300000002,          10107.8854,   2784.949779999959,   4241.432919999963,   5697.916059999945,   1185.813199998811,   1798.419799999334,   2411.026399996132,-0.0002700288832192706,-0.0002675455054670225,-0.0002663317094392381,-0.0001912245802749516,-0.0001891302901255866,-0.0001881002553902001
                  75,                7.02,   5260.364456320001,   8034.870688480002,      10809.37692064,   2929.044663999994,   4459.954995999993,   5990.865328000007,   1226.392400000943,   1859.648600000888,   2492.904800001066,-0.0004858608845301839,-0.0004814545646966375,-0.000479300219436387,-0.0003726618153171656,-0.0003686434004080545,-0.0003666665165358364
                  76,   7.170000000000001,   5713.930711420002,   8725.407523630003,      11736.88433584,   3116.051643999996,   4743.500566000002,   6370.949487999991,   1278.066799999797,   1937.610199999879,   2597.153599999612,-0.0007470414447781319,-0.0007403789296009697,-0.0007371202399004933,-0.0005996088937633285,-0.0005932656764194434,-0.0005901441313860726
                  77,   7.200000000000001,   5808.059200000003,   8868.692800000004,   11929.32640000001,    3156.58982800003,   4804.942042000015,   6453.294256000001,   1289.086400000524,   1954.229600000195,   2619.372800000303,-9.951902242552264e-05,-9.862996252306985e-05,-9.819508367641693e-05,-0.0002121982995256142,-0.0002099619366254537,-0.0002088613391620997
                  78,   7.260000000000001,   5999.806971520002,   9160.555245280004,      12321.30351904,   3234.582796000046,   4923.172894000076,   6611.762992000178,   1310.376799998165,   1986.345200001495,   2662.313600003021,-9.812111024936337e-05,-9.724855207731907e-05,-9.682168175621427e-05,-0.0001263598963569593,-0.0001250381550132812,-0.0001243876002458886
                  79,   7.350000000000001,   6296.298887500001,   9611.794768750002,         12927.29065,   3353.489679999984,   5103.411519999907,   6853.333359999931,   1342.413200001232,    2034.66979999654,   2726.926399996504,-0.0002387449745382224,-0.000236644474694698,-0.0002356166497924694,-0.0001689209309776068,-0.0001671736273829098,-0.0001663134596192596
                  80,   7.470000000000001,   6708.584504620003,   10239.15766843001,   13769.73083224001,   3516.489964000029,   5350.453696000019,    7184.41742800003,   1385.584400000283,   2099.786600002088,   2813.988800000865,-0.0004305054205758028,-0.0004267685000738629,-0.0004249394141713512,-0.0003298602290990036,-0.0003264979810793557,-0.0003248424312195316
                  81,   7.620000000000001,   7252.084222720003,      11066.00949808,   14879.93477344001,   3727.563663999976,   5670.301845999944,   7613.040027999938,   1440.498799999128,   2182.608199998271,    2924.71759999916,-0.0006636284457342918,-0.0006579603246322621,-0.0006551850258391665,-0.0005320324032380348,-0.0005267066181542333,-0.0005240835102745223
                  82,   7.650000000000001,   7364.635637500005,   11237.21576875001,   15109.79590000001,   3773.110888000085,   5739.297382000108,   7705.483876000011,    1452.16640000086,   2200.199600001855,   2948.232800000464,-8.841046951070655e-05,-8.76542660142889e-05,-8.728397872447145e-05,-0.0001883726688469474,-0.0001864937440735746,-0.000185568268754211
                  83,   7.710000000000001,   7593.670160620003,   11585.58519643001,   15577.50023224001,   3860.927536000003,   5872.344753999962,   7883.761972000066,   1474.752799998678,   2234.259199995315,    2993.76559999946,-8.723878143268537e-05,-8.649595404848066e-05,-8.613216756787508e-05,-0.000112277398751311,-0.0001111654329059626,-0.000110617666249241
                  84,   7.800000000000001,   7947.203200000003,   12123.26080000001,   16299.31840000001,    3994.68657999998,   6074.983120000004,   8155.279659999971,    1508.73320000153,   2285.499800002202,   3062.266400001943,-0.0002125922529596485,-0.000210800584042682,-0.000209922971609015,-0.0001503021938751951,-0.000148829313424279,-0.0001481036457977216
                  85,   7.920000000000001,   8437.642001920003,      12869.03634688,   17300.43069184001,   4177.758663999994,   6352.294995999953,         8526.831328,   1554.496400000295,   2354.504600000568,   3154.512800000608,-0.0003840871570122894,-0.0003808919560297741,-0.0003793264457321357,-0.0002940280659857684,-0.00029118664861774,-0.0002897864350641877
                  86,                8.07,   9082.258043020003,   13849.06858603001,   18615.87912904001,   4414.357084000047,   6710.632726000083,   9006.908368000077,   1612.650800000876,   2442.186200002208,   3271.721600000747,-0.0005934283247862462,-0.0005885680450945275,-0.0005861859662897529,-0.0004752644319263854,-0.0004707497493150113,-0.0004685244215770177
                  87,                 8.1,   9215.495199999998,          14051.6083,   18887.72139999999,   4465.204947999911,   6787.619721999754,   9110.034495999658,    1624.96639999887,   2460.749599996954,   3296.532799995621,-7.906111623400715e-05,-7.84127992781013e-05,-7.80950319919947e-05,-0.0001683443682963961,-0.0001667506391480651,-0.0001659650370567873
