sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_scalar {1},fd_obj.out_scalar_deriv1 {1},fd_obj.out_math_utils {1},fd_obj.out_scalar_deriv2 {1},fd_obj.error_deriv1 {1},fd_obj.error_mu2 {1},fd_obj.error_mu {1},fd_obj.error_deriv2 {1}
                  10,                 1.5,  0.9974949866040544,  0.0721020482425101, 0.07070539090003011,  -1.017497673346568, 0.01929460796623687, 0.01929460796624315,-0.000449703507108617, 0.02005291957467631
                  11,                1.65,  0.9968650284539189,-0.07887167742600676, -0.0791380347669359,  -1.017356923245522,-0.003149754565265582,-0.003149754565265582,0.000216705859360896, 0.02055633832735116
                  12,                 1.8,  0.9738476308781953, -0.2280741152567849,  -0.227204190784515, -0.9943685299397984,0.003838083292657082,0.003838083292653539,9.225669469059384e-06, 0.02107198129454588
                  13,                1.95,  0.9289597150038694, -0.3721545001575146,  -0.370167830500248, -0.9490487631829367,0.005331634269185572,0.005331634269180024,-3.512027079048133e-05, 0.02162531685131646
                  14,                 2.1,  0.8632093666488739, -0.5078770973022015,  -0.504818298777438, -0.8824154072327417,0.006003795364028392,0.006003795364028832,-5.507781909333272e-05, 0.02224957388776826
                  15,                2.25,  0.7780731968879215, -0.6321938697595413, -0.6281316363877639,   -0.79596490361088, 0.00639989788074409,0.006399897880740556,-6.683874243681161e-05, 0.02299488890572298
                  16,   2.399999999999999,  0.6754631805511513, -0.7423129308311953, -0.7373384916162838, -0.6916387442523941,0.006671083827097056,0.006671083827097056,-7.489069108859053e-05, 0.02394736555150826
                  17,   2.549999999999999,  0.5576837173914174, -0.8357612438081055, -0.8299863139305684, -0.5717798697826524,0.006876313792538873,0.006876313792537268,-8.098430016850723e-05, 0.02527624879774175
                  18,   2.699999999999999,  0.4273798802338306,  -0.910440161043423, -0.9039944329783047, -0.4390800521218736,0.007043706724724972,0.007043706724723989,-8.59544666233946e-05, 0.02737651543549874
                  19,   2.849999999999999,  0.2874780123425453, -0.9646725550542303, -0.9577007859577003, -0.2965194430908369,0.007188775576850015,0.007188775576849784,-9.026179510456091e-05,  0.0314508601009745
                  20,   2.999999999999999,  0.1411200080598681, -0.9972404831891548, -0.9898992439648857, -0.1472996466260135,0.007321254063640394,0.007321254063639834,-9.41952952975049e-05, 0.04378995332485913
                  21,   3.149999999999999,-0.00840724736714773,  -1.007412539994568, -0.9998666990487606,0.005228182342868593,0.007448144752047378,0.007448144752047156,-9.796288473949356e-05, -0.3781338749115072
                  22,   3.299999999999999, -0.1577456941432473, -0.9949602830042771, -0.9873793036567075,  0.1576385976076082,0.007575358324659509,0.007575358324658723,-0.0001017400611325146,-0.0006789189157951677
                  23,   3.449999999999999, -0.3035415127084281,  -0.960163363064809, -0.9527174977680013,  0.3065087898187331,0.007708866558172784,0.007708866558172551,-0.000105704136173165,0.009775523235121061
                  24,   3.599999999999999, -0.4425204432948513, -0.9038032439802973, -0.8966597108164841,  0.4484954554042637,0.007855881269504308,0.007855881269503689,-0.0001100692403500844, 0.01350222842796716
                  25,   3.749999999999999, -0.5715613187423427, -0.8271456525201695, -0.8204648798436681,   0.580409879960273,0.008026592009092665,0.008026592009093612,-0.0001151379178707272, 0.01548138568474262
                  26,   3.899999999999999, -0.6877661591839728, -0.7319121529246628, -0.7258441764868939,  0.6992895499018079, 0.00823747433462208,0.008237474334622385,-0.0001213993546468211, 0.01675480912219864
                  27,   4.049999999999999, -0.7885252544261945, -0.6202414842834494, -0.6149225777534285,  0.8024646841313476,0.008518841483950613,0.008518841483950974,-0.0001297535996485214, 0.01767784814361692
                  28,   4.199999999999999, -0.8715757724135877, -0.4946415290665267, -0.4901911436180288,  0.8876181915665882, 0.00893546360454975,0.008935463604550428,-0.0001421237831749793, 0.01840622429025922
                  29,                4.35, -0.9350525775584491, -0.3579329914906353,  -0.354451073186377,  0.9528377080104384, 0.00965821971869313,0.009658219718696105,-0.0001635835793001543, 0.01902046032366308
                  30,                 4.5,  -0.977530117665097, -0.2131860505836074,  -0.210750795802133,  0.9966585437286639,  0.0113391782914185,  0.0113391782914235,-0.0002134939537135145, 0.01956811940409219
                  31,                4.65, -0.9980544387588794, -0.0636514105823327,-0.06231750989593388,   1.018096577223019, 0.02089698501325544, 0.02089698501321982,-0.0004972806690459058, 0.02008120768348393
                  32,   4.800000000000001, -0.9961646088358406, 0.08731270287632986, 0.08751529293395881,   1.016670356478961,-0.002128945455078621,-0.002128945455070056,0.0001863963885114365, 0.02058469801199294
                  33,   4.950000000000001, -0.9719030694018206,  0.2363159612634029,  0.2353826909563195,  0.9924119113395804,0.003970229331679829,0.003970229331681127,5.302040176861444e-06, 0.02110173594819742
                  34,   5.100000000000001, -0.9258146823277318,  0.3800120726274856,  0.3779639011947852,  0.9458660341847107,0.005382142080382941,0.005382142080391459,-3.661992925131778e-05, 0.02165806207195242
                  35,   5.250000000000002, -0.8589344934265911,  0.5151739320977748,   0.512056857054231,  0.8780780450682002,0.006031131506731042,0.006031131506736679,-5.588947330694781e-05, 0.02228755718639117
                  36,   5.400000000000002,  -0.772764487555986,  0.6387660957022478,   0.634650119833326,  0.7905703160834179,0.006417623253707318,0.006417623253709767,-6.736503737581336e-05, 0.02304172721982366
                  37,   5.550000000000002,   -0.66923985727626,  0.7480129498952404,  0.7429905091454416,  0.6853080821678645,0.006683981854982285,0.006683981854985871,-7.527365435911841e-05, 0.02400966516997451
                  38,   5.700000000000003, -0.5506855425976354,  0.8404610458538246,  0.8346449334146452,  0.5646553061633739,0.006886513683591215,0.006886513683593344,-8.128715139916687e-05, 0.02536795046378347
                  39,   5.850000000000003, -0.4197640178398565,  0.9140341986490386,  0.9075550318670705,  0.4313215893070961,0.007052319144778614,0.007052319144780693,-8.621018328218654e-05, 0.02753349733670821
                  40,   6.000000000000004, -0.2794154981989225,   0.967080113883408,  0.9600834008763204,  0.2883013194291379,0.007196460179106886,0.007196460179109315,-9.048996334774508e-05, 0.03180146157780213
                  41,   6.150000000000004, -0.1327919088525132,  0.9984074946609769,  0.9910503665188899,  0.1388064234575772,0.007328456344766508,0.007328456344769085,-9.440914265219294e-05, 0.04529277918388901
                  42,   6.300000000000004, 0.01681390048435415,   1.007312795547307,  0.9997604775072648,-0.01380576553596313,0.007455213059772568, 0.00745521305977501,-9.817275420586293e-05, -0.1789076217734357
                  43,   6.450000000000005,  0.1660421058649616,   0.993596022683181,  0.9860181235265305, -0.1661079067990219,0.007582615728934782,0.007582615728936808,-0.0001019555451821663,0.0003962906499980961
                  44,   6.600000000000005,  0.3115413635133829,  0.9575652252155193,  0.9501319282203388, -0.3146796225827639,0.007716672022244667,0.007716672022247121,-0.0001059358930024689,  0.0100733303404388
                  45,   6.750000000000005,  0.4500440737806224,  0.9000295771776551,  0.8929078181692182, -0.4561843124523344,0.007864706147217994,0.007864706147220357,-0.0001103312652167047, 0.01364363854439975
                  46,   6.900000000000006,  0.5784397643882045,  0.8222812051850223,  0.8156309235170571, -0.5874440861392429,0.008037150087279451,0.008037150087280268,-0.0001154514042564338, 0.01556656769709104
                  47,   7.050000000000006,  0.6938449449297681,  0.7260661700570272,  0.7200367167186393, -0.7055111321057463,0.008250993037886147,0.008250993037887998,-0.0001218007467736055,  0.0168138245601243
                  48,   7.200000000000006,   0.793667863849157,  0.6135452540553421,  0.6082720375697842, -0.8077339190369166,0.008537730418296337,0.008537730418299989,-0.0001303144426116697, 0.01772284834558071
