sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_vec3[0] {1},fd_obj.in_vec3[1] {1},fd_obj.in_vec3[2] {1},fd_obj.out_vec3_deriv1[0] {1},fd_obj.out_vec3_deriv1[1] {1},fd_obj.out_vec3_deriv1[2] {1},fd_obj.out_vec3_deriv2[0] {1},fd_obj.out_vec3_deriv2[1] {1},fd_obj.out_vec3_deriv2[2] {1},fd_obj.error_deriv1_vec[0] {1},fd_obj.error_deriv1_vec[1] {1},fd_obj.error_deriv1_vec[2] {1},fd_obj.error_deriv2_vec[0] {1},fd_obj.error_deriv2_vec[1] {1},fd_obj.error_deriv2_vec[2] {1}
                  17,   2.549999999999999,  0.5576837173914174, -0.9258146823277328,  0.9792677826861996, -0.8357612438081055,  0.7656142356502267,  0.7105865548086896, -0.5717798697826524,   4.028843612308378,  -10.06406041045541,0.006876313792538873, 0.01277687695966047,  0.1692855349500495, 0.02527624879774175, 0.08791848120696368,   0.141903118090606
                  18,   2.699999999999999,  0.4273798802338306, -0.7727644875559883,  0.9698898108450867,  -0.910440161043423,    1.29600219269042, -0.7124461145346217, -0.4390800521218736,   3.396271948818729,  -10.30808489443696,0.007043706724724972, 0.02096796877200097,-0.02489123826047032, 0.02737651543549874, 0.09874095002737254,  0.1808998849576409
                  19,   2.849999999999999,  0.2874780123425453, -0.5506855425976391,  0.7674011568674896, -0.9646725550542303,   1.710622133677677,  -1.993626633638931, -0.2965194430908369,   2.460321427092119,  -8.499709937547053,0.007188775576850015, 0.02467708938188712, 0.03645685811133731,  0.0314508601009745,  0.1169357268244844,  0.2306630069963285
                  20,   2.999999999999999,  0.1411200080598681, -0.2794154981989276,  0.4121184852417598, -0.9972404831891548,   1.972437294125953,  -2.877864536331976, -0.1472996466260135,   1.304597719738688,  -4.998993473768053,0.007321254063640394, 0.02712889658716967,  0.0528551392783674, 0.04378995332485913,  0.1672560471304726,  0.3477767661446275
                  21,   3.149999999999999,-0.00840724736714773, 0.01681390048434794,-0.02521936514365694,  -1.007412539994568,   2.058060505503718,  -3.189102931768404,0.005228182342868593, 0.03233818350068418, -0.5029484387218375,0.007448144752047378,  0.0291757407566738, 0.06337252554679858, -0.3781338749115072,  -1.480825129344434,  -3.215882895531072
                  22,   3.299999999999999, -0.1577456941432473,  0.3115413635133761, -0.4575358937753182, -0.9949602830042771,   1.959843301346031,  -2.865372451698559,  0.1576385976076082,  -1.242810026358161,   4.093236545208796,0.007575358324659509, 0.03124399117198576, 0.07414940842152419,-0.0006789189157951677,-0.002692602081392605,-0.005970751658458155
                  23,   3.449999999999999, -0.3035415127084281,   0.578439764388198, -0.7987543744009983,  -0.960163363064809,   1.686559131984791,  -1.971129710817931,  0.3065087898187331,  -2.406941717962912,   7.874434411475871,0.007708866558172784, 0.03377910752384934, 0.09205570831154396,0.009775523235121061, 0.04027327742097619, 0.09537698305162345
                  24,   3.599999999999999, -0.4425204432948513,  0.7936678638491516, -0.9809362300664909, -0.9038032439802973,    1.26261965836013, -0.6844236212359913,  0.4484954554042637,  -3.356068474379114,   10.08778675175084,0.007855881269504308, 0.03773890858682623,  0.1739891776827266, 0.01350222842796716, 0.05713883201178245,  0.1426483804793367
                  25,   3.749999999999999, -0.5715613187423427,  0.9379999767747379, -0.9678079975112623, -0.8271456525201695,   0.725894131052685,  0.7385551777705941,   0.580409879960273,  -4.005407629194053,   10.29260228805575,0.008026592009092665, 0.04705737370673029,-0.02187054896106005, 0.01548138568474262, 0.06753937323283055,  0.1816625605404042
                  26,   3.899999999999999, -0.6877661591839728,  0.9985433453746048, -0.7619835839190355, -0.7319121529246628,  0.1243266429133794,   2.014483360738176,  0.6992895499018079,  -4.296955649603184,   8.448101060145589, 0.00823747433462208,  0.1521237497260605, 0.03690279499602248, 0.01675480912219864, 0.07580599017240859,  0.2318872944006511
                  27,   4.049999999999999, -0.7885252544261945,  0.9698898108450867, -0.4044438228491434, -0.6202414842834494, -0.4883465739614032,   2.889316232058158,  0.8024646841313476,  -4.204669419246635,   4.921533951925745,0.008518841483950613,0.002583241006863803, 0.05307734492894223, 0.01767784814361692, 0.08380080196507374,  0.3520718450272791
                  28,   4.199999999999999, -0.8715757724135877,  0.8545989080882814, 0.03362304722113492, -0.4946415290665267,  -1.057397245802991,   3.188869497136468,  0.8876181915665882,  -3.736792592230614,  0.4150609121380739, 0.00893546360454975, 0.01812088269253201, 0.06355785007444172, 0.01840622429025922, 0.09314222053879502,  -2.371615095536721
                  29,                4.35, -0.9350525775584491,  0.6629692300821833,  0.4649953737342197, -0.3579329914906353,  -1.531993770871626,    2.85350036489658,  0.9528377080104384,  -2.935119212057678,  -4.174053160656577, 0.00965821971869313, 0.02317547262175884,  0.0743846191325144, 0.01902046032366308,  0.1068082344084934,-0.002605809187071347
                  30,                 4.5,  -0.977530117665097,  0.4121184852417566,   0.803784426551621, -0.2131860505836074,  -1.869741855050602,   1.949982773130394,  0.9966585437286639,  -1.871260374193945,  -7.932089059296565,  0.0113391782914185, 0.02605628046149679, 0.09257300644733479, 0.01956811940409219,  0.1351470761474261, 0.09649204400718445
                  31,                4.65, -0.9980544387588794,  0.1244544235070617,  0.9825353418750099, -0.0636514105823327,  -2.040471467878855,  0.6582123105092172,   1.018096577223019,  -0.640247420186995,  -10.11080005743733, 0.02089698501325544, 0.02822988666817899,  0.1791097554698361, 0.02008120768348393,  0.2861082036000643,  0.1433911643934126
                  32,   4.800000000000001, -0.9961646088358406, -0.1743267812229814,   0.965657776549277, 0.08731270287632986,   -2.02893184151811, -0.7646120376686238,   1.016670356478961,  0.6479569290476306,  -10.27639216907688,-0.002128945455078621, 0.03024112137639091,-0.01903905521543838, 0.02058469801199294,-0.07077253921927688,  0.1824285785797604
                  33,   4.950000000000001, -0.9719030694018206, -0.4575358937753229,  0.7565121516412397,  0.2363159612634029,  -1.836153776423267,  -2.035197697994591,  0.9924119113395804,   1.878281215588949,  -8.395895045132697,0.003970229331679829,  0.0324854059793417, 0.03733999535806315, 0.02110173594819742, 0.02630265796769128,  0.2331292038245594
                  34,   5.100000000000001, -0.9258146823277318, -0.6998746875935449,  0.3967405731306088,  0.3800120726274856,  -1.479357563007744,  -2.900563702079513,  0.9458660341847107,   2.940824235134982,  -4.843726561017007,0.005382142080382941, 0.03557938059116764,  0.0532979043620935, 0.02165806207195242, 0.05048242466331261,  0.3565334038468146
                  35,   5.250000000000002, -0.8589344934265911, -0.8796957599716718,-0.04202435271884612,  0.5151739320977748, -0.9904147443871956,  -3.188410663459105,  0.8780780450682002,   3.740672184269774, -0.3271440477801661,0.006031131506731042, 0.04136470385276636, 0.06374327946879471, 0.02228755718639117, 0.06305848978692125,  -1.864958917640618
                  36,   5.400000000000002,  -0.772764487555986, -0.9809362300664922, -0.4724219863984724,  0.6387660957022478,  -0.413001126354446,  -2.841426583964741,  0.7905703160834179,   4.206377027845232,   4.254574741265806,0.006417623253707318, 0.06262884053149692, 0.07462191639955994, 0.02304172721982366, 0.07203121337462089,0.0006531034069592155
                  37,   5.550000000000002,   -0.66923985727626, -0.9945525882039886, -0.8087576647615529,  0.7480129498952404,  0.2013046522744371,  -1.928698004698713,  0.6853080821678645,   4.296338739170693,   7.989183042811657,0.006683981854982285,-0.03438063437606739, 0.09310219185267149, 0.02400966516997451, 0.07996771365535087, 0.09759331309530009
                  38,   5.700000000000003, -0.5506855425976354, -0.9193285256646736, -0.9840650050816446,  0.8404610458538246,  0.7976284858514693, -0.6319544753239821,  0.5646553061633739,   4.002521306502139,   10.13309870086356,0.006886513683591215, 0.01352858994478485,  0.1847061032606886, 0.02536795046378347, 0.08843606903427698,  0.1441315866710395
                  39,   5.850000000000003, -0.4197640178398565, -0.7619835839190287, -0.9634392999433231,  0.9140341986490386,   1.322702542325397,  0.7906148524501857,  0.4313215893070961,   3.351170566037666,   10.25945568328162,0.007052319144778614, 0.02123997880749066,-0.01637915727987111, 0.02753349733670821,   0.099489095553066,  0.1831980701136894
                  40,   6.000000000000004, -0.2794154981989225, -0.5365729180004289, -0.7509872467716691,   0.967080113883408,   1.729623520033843,   2.055768181255463,  0.2883013194291379,   2.400469739536859,   8.343095582588944,0.007196460179106886, 0.02483581556683718, 0.03776877347344152, 0.03180146157780213,  0.1184266196672549,  0.2343892979177444
                  41,   6.150000000000004, -0.1327919088525132, -0.2632317913657941, -0.3890092805754056,  0.9984074946609769,   1.982042379951011,   2.911606151390447,  0.1388064234575772,    1.23534210040512,   4.765576800706015,0.007328456344766508, 0.02724959393047427, 0.05351686664344279, 0.04529277918388901,  0.1732455396016877,  0.3611719818831915
                  42,   6.300000000000004, 0.01681390048435415, 0.03362304722114557, 0.05042268780682541,   1.007312795547307,   2.057411297087276,   3.187726463168091,-0.01380576553596313,-0.04013496939668215,   0.239204059881132,0.007455213059772568, 0.02928762268914293, 0.06392884005783474, -0.1789076217734357, -0.7015814098235479,  -1.527108530538977
                  43,   6.450000000000005,  0.1660421058649616,  0.3274744391377015,  0.4798152068323847,   0.993596022683181,   1.948997790542422,   2.829151962314817, -0.1661079067990219,  -1.312026901914326,   -4.33479559552493,0.007582615728934782, 0.03136851587995607, 0.07486136211086868,0.0003962906499980961,0.001625428666376492,0.003811359456516176
                  44,   6.600000000000005,  0.3115413635133829,  0.5920735147072316,  0.8136737375071136,  0.9575652252155193,   1.666486115973445,   1.907276909995421, -0.3146796225827639,  -2.466719378829668,  -8.045712326443919,0.007716672022244667, 0.03394918100415248, 0.09364375648341836,  0.0100733303404388, 0.04155958574224122, 0.09868119746673154
                  45,   6.750000000000005,  0.4500440737806224,  0.8037844265516273,   0.985525111565122,  0.9000295771776551,   1.235112199878854,  0.6056519716643212, -0.4561843124523344,    -3.4010671601441,  -10.15468110589375,0.007864706147217994, 0.03804782389572672,  0.1908486703009605, 0.01364363854439975, 0.05782939050438562,  0.1448697627430311
                  46,   6.900000000000006,  0.5784397643882045,  0.9436956694441083,  0.9611527245021116,  0.8222812051850223,  0.6934093894434894, -0.8165617841567974, -0.5874440861392429,  -4.031607741275318,   -10.2417940277918,0.008037150087279451, 0.04803235232713948,-0.01387537165830661, 0.01556656769709104, 0.06803704621484842,  0.1839711683578429
                  47,   7.050000000000006,  0.6938449449297681,  0.9993093887479182,  0.7454092598274898,  0.7260661700570272, 0.08976638339649545,  -2.076193356536178, -0.7055111321057463,  -4.302016810018984,  -8.289706404542336,0.008250993037886147,  0.2078886623011508, 0.03818942928829705,  0.0168138245601243, 0.07624747111832478,  0.2356681611478213
                  48,   7.200000000000006,   0.793667863849157,  0.9656577765492742,  0.3812504916549238,  0.6135452540553421, -0.5218951863324715,  -2.922442799476915, -0.8077339190369166,  -4.188139529610496,  -4.687090194856744,0.008537730418296337,0.004350121057878724, 0.05373427968217218, 0.01772284834558071, 0.08427116503337896,  0.3659990238121474
