sys.exec.out.time {s},test.att_manager.maneuver.active {--},test.att_manager.maneuver.maneuvering {--},test.att_manager.maneuver.currentEuler {rad},test.att_manager.maneuver.eulerTarget {rad},test.att_manager.quatBodyWrtRef.scalar {--},test.att_manager.quatBodyWrtRef.vector[0] {--},test.att_manager.quatBodyWrtRef.vector[1] {--},test.att_manager.quatBodyWrtRef.vector[2] {--},test.att_manager.maneuver.mnvrRate[0] {rad/s},test.att_manager.maneuver.mnvrRate[1] {rad/s},test.att_manager.maneuver.mnvrRate[2] {rad/s}
                 1.3,0,0,                   0,                   0,  0.9999859858047073,-0.003132814360369838,0.001206780256513615,-0.00409357420909551,               0.001,               0.002,-0.002000000000000001
                1.35,0,0,                   0,                   0,   0.999986169689612,-0.003157669661482985,0.001156521973803182,-0.004043761708563231,               0.001,               0.002,-0.002000000000000001
                 1.4,0,0,                   0,                   0,  0.9999863479495933,-0.003182524944834241,0.001106263684587314,-0.003993949185284792,               0.001,               0.002,-0.002000000000000001
                1.45,0,0,                   0,                   0,  0.9999865205846515,-0.003207380210283794,0.001056005389148712,-0.003944136639540385,               0.001,               0.002,-0.002000000000000001
                 1.5,0,0,                   0,                   0,  0.9999866875947856,-0.003232235457691834,0.001005747087770079,-0.003894324071610215,               0.001,               0.002,-0.002000000000000001
                1.55,0,0,                   0,                   0,  0.9999868489799945,-0.003257090686918548,0.0009554887807341186,-0.003844511481774469,               0.001,               0.002,-0.002000000000000001
                 1.6,0,0,                   0,                   0,  0.9999870047402775,-0.003281945897824129,0.000905230468323534,-0.003794698870313346,               0.001,               0.002,-0.002000000000000001
                1.65,0,0,                   0,                   0,  0.9999871548756336,-0.003306801090268764,0.0008549721508210282,-0.003744886237507041,               0.001,               0.002,-0.002000000000000001
                 1.7,0,0,                   0,                   0,  0.9999872993860621,-0.003331656264112642,0.0008047138285093036,-0.003695073583635752,               0.001,               0.002,-0.002000000000000001
                1.75,0,0,                   0,                   0,  0.9999874382715621,-0.003356511419215954,0.000754455501671064,-0.003645260908979674,               0.001,               0.002,-0.002000000000000001
                 1.8,0,0,                   0,                   0,  0.9999875715321327,-0.00338136655543889,0.0007041971705890119,-0.003595448213819004,               0.001,               0.002,-0.002000000000000001
                1.85,0,0,                   0,                   0,  0.9999876991677732,-0.00340622167264164,0.0006539388355458507,-0.003545635498433936,               0.001,               0.002,-0.002000000000000001
                 1.9,0,0,                   0,                   0,  0.9999878211784831,-0.003431076770684391,0.0006036804968242837,-0.003495822763104671,               0.001,               0.002,-0.002000000000000001
                1.95,0,0,                   0,                   0,  0.9999879375642614,-0.003455931849427336,0.0005534221547070139,-0.003446010008111401,               0.001,               0.002,-0.002000000000000001
                   2,0,0,                   0,                   0,  0.9999880483251076,-0.003480786908730665,0.0005031638094767444,-0.003396197233734325,               0.001,               0.002,-0.002000000000000001
                2.05,0,0,                   0,                   0,  0.9999881534610211,-0.003505641948454567,0.0004529054614161786,-0.003346384440253639,               0.001,               0.002,-0.002000000000000001
                 2.1,0,0,                   0,                   0,  0.9999882529720011,-0.003530496968459233,0.0004026471108080189,-0.003296571627949541,               0.001,               0.002,-0.002000000000000001
                2.15,0,0,                   0,                   0,  0.9999883468580473,-0.003555351968604854,0.0003523887579349698,-0.003246758797102229,               0.001,               0.002,-0.002000000000000001
                 2.2,0,0,                   0,                   0,  0.9999884351191591,-0.00358020694875162,0.0003021304030797333,-0.003196945947991896,               0.001,               0.002,-0.002000000000000001
                2.25,0,0,                   0,                   0,   0.999988517755336,-0.003605061908759722,0.0002518720465250138,-0.003147133080898745,               0.001,               0.002,-0.002000000000000001
                 2.3,0,0,                   0,                   0,  0.9999885947665775,-0.00362991684848935,0.0002016136885535137,-0.003097320196102968,               0.001,               0.002,-0.002000000000000001
                2.35,0,0,                   0,                   0,  0.9999886661528833,-0.003654771767800697,0.0001513553294479364,-0.003047507293884767,               0.001,               0.002,-0.002000000000000001
                 2.4,0,0,                   0,                   0,  0.9999887319142526,-0.003679626666553952,0.0001010969694909856,-0.002997694374524336,               0.001,               0.002,-0.002000000000000001
                2.45,0,0,                   0,                   0,  0.9999887920506855,-0.003704481544609307,5.08386089653639e-05,-0.002947881438301873,               0.001,               0.002,-0.002000000000000001
                 2.5,0,0,                   0,                   0,  0.9999888465621815,-0.003729336401826953,5.80248153775419e-07,-0.002898068485497579,               0.001,               0.002,-0.002000000000000001
                2.55,0,0,                   0,                   0,  0.9999888954487401,-0.003754191238067083,-4.967811266107704e-05,-0.002848255516391649,               0.001,               0.002,-0.002000000000000001
                 2.6,0,0,                   0,                   0,  0.9999889387103613,-0.003779046053189887,-9.993647319649063e-05,-0.002798442531264281,               0.001,               0.002,-0.002000000000000001
                2.65,0,0,                   0,                   0,  0.9999889763470448,-0.003803900847055556,-0.0001501948331697612,-0.002748629530395674,               0.001,               0.002,-0.002000000000000001
                 2.7,0,0,                   0,                   0,  0.9999890083587902,-0.003828755619524283,-0.0002004531922981862,-0.002698816514066027,               0.001,               0.002,-0.002000000000000001
                2.75,0,0,                   0,                   0,  0.9999890347455975,-0.003853610370456259,-0.0002507115502990618,-0.002649003482555535,               0.001,               0.002,-0.002000000000000001
                 2.8,0,0,                   0,                   0,  0.9999890555074665,-0.003878465099711678,-0.0003009699068896849, -0.0025991904361444,               0.001,               0.002,-0.002000000000000001
                2.85,0,0,                   0,                   0,   0.999989070644397,-0.003903319807150732,-0.0003512282617873528,-0.002549377375112816,               0.001,               0.002,-0.002000000000000001
                 2.9,0,0,                   0,                   0,   0.999989080156389,-0.003928174492633611,-0.0004014866147093614,-0.002499564299740988,               0.001,               0.002,-0.002000000000000001
                2.95,0,0,                   0,                   0,  0.9999890840434423,-0.003953029156020507,-0.0004517449653730082,-0.002449751210309107,               0.001,               0.002,-0.002000000000000001
                   3,0,0,                   0,                   0,  0.9999890823055572,-0.003977883797171614,-0.0005020033134955892,-0.002399938107097378,               0.001,               0.002,-0.002000000000000001
                3.05,0,0,                   0,                   0,  0.9999890749427335,-0.004002738415947126,-0.0005522616587944017,-0.002350124990385997,               0.001,               0.002,-0.002000000000000001
                 3.1,0,0,                   0,                   0,  0.9999890619549712,-0.004027593012207235,-0.000602520000986743,-0.002300311860455162,               0.001,               0.002,-0.002000000000000001
                3.15,0,0,                   0,                   0,  0.9999890433422703,-0.004052447585812134,-0.0006527783397899086,-0.002250498717585073,               0.001,               0.002,-0.002000000000000001
                 3.2,0,0,                   0,                   0,  0.9999890191046312,-0.004077302136622015,-0.0007030366749211968,-0.002200685562055928,               0.001,               0.002,-0.002000000000000001
                3.25,0,0,                   0,                   0,  0.9999889892420538,-0.004102156664497069,-0.0007532950060979035,-0.002150872394147928,               0.001,               0.002,-0.002000000000000001
                 3.3,0,0,                   0,                   0,  0.9999889537545384,-0.004127011169297494,-0.0008035533330373257,-0.002101059214141271,               0.001,               0.002,-0.002000000000000001
                3.35,0,0,                   0,                   0,   0.999988912642085,-0.004151865650883482,-0.0008538116554567609,-0.002051246022316155,               0.001,               0.002,-0.002000000000000001
                 3.4,0,0,                   0,                   0,   0.999988865904694,-0.004176720109115226,-0.0009040699730735051,-0.00200143281895278,               0.001,               0.002,-0.002000000000000001
                3.45,0,0,                   0,                   0,  0.9999888135423657,-0.004201574543852918,-0.0009543282856048563,-0.001951619604331346,               0.001,               0.002,-0.002000000000000001
                 3.5,0,0,                   0,                   0,  0.9999887555551003,-0.004226428954956754,-0.001004586592768111,-0.001901806378732051,               0.001,               0.002,-0.002000000000000001
                3.55,0,0,                   0,                   0,  0.9999886919428981,-0.004251283342286927,-0.001054844894280565,-0.001851993142435096,               0.001,               0.002,-0.002000000000000001
                 3.6,0,0,                   0,                   0,  0.9999886227057594,-0.00427613770570363,-0.001105103189859519,-0.001802179895720678,               0.001,               0.002,-0.002000000000000001
                3.65,0,0,                   0,                   0,  0.9999885478436847,-0.004300992045067057,-0.001155361479222266,-0.001752366638868998,               0.001,               0.002,-0.002000000000000001
                 3.7,0,0,                   0,                   0,  0.9999884673566745,-0.004325846360237405,-0.001205619762086105,-0.001702553372160257,               0.001,               0.002,-0.002000000000000001
                3.75,0,0,                   0,                   0,  0.9999883812447291,-0.004350700651074869,-0.001255878038168332,-0.001652740095874652,               0.001,               0.002,-0.002000000000000001
                 3.8,0,0,                   0,                   0,  0.9999882895078493,-0.004375554917439642,-0.001306136307186245,-0.001602926810292384,               0.001,               0.002,-0.002000000000000001
                3.85,0,0,                   0,                   0,  0.9999881921460347,-0.004400409159191918,-0.001356394568857143,-0.001553113515693653,               0.001,               0.002,-0.002000000000000001
                 3.9,0,0,                   0,                   0,  0.9999880891592873,-0.004425263376191894,-0.00140665282289832,-0.001503300212358658,               0.001,               0.002,-0.002000000000000001
                3.95,0,0,                   0,                   0,  0.9999879805476064,-0.004450117568299761,-0.001456911069027076,-0.001453486900567599,               0.001,               0.002,-0.002000000000000001
                   4,0,0,                   0,                   0,   0.999987866310993,-0.004474971735375718,-0.001507169306960707,-0.001403673580600677,               0.001,               0.002,-0.002000000000000001
                4.05,0,0,                   0,                   0,   0.999987746449448,-0.004499825877279959,-0.001557427536416511,-0.00135386025273809,               0.001,               0.002,-0.002000000000000001
                 4.1,0,0,                   0,                   0,  0.9999876209629718,-0.004524679993872681,-0.001607685757111784,-0.00130404691726004,               0.001,               0.002,-0.002000000000000001
                4.15,0,0,                   0,                   0,  0.9999874898515653,-0.004549534085014075,-0.001657943968763826,-0.001254233574446725,               0.001,               0.002,-0.002000000000000001
                 4.2,0,0,                   0,                   0,  0.9999873531152291,-0.00457438815056434,-0.001708202171089932,-0.001204420224578348,               0.001,               0.002,-0.002000000000000001
                4.25,0,0,                   0,                   0,  0.9999872107539641,-0.004599242190383672,-0.001758460363807401,-0.001154606867935106,               0.001,               0.002,-0.002000000000000001
                 4.3,0,0,                   0,                   0,  0.9999870627677709,-0.004624096204332268,-0.001808718546633531,-0.001104793504797201,               0.001,               0.002,-0.002000000000000001
                4.35,0,0,                   0,                   0,  0.9999869091566504,-0.004648950192270324,-0.001858976719285619,-0.001054980135444833,               0.001,               0.002,-0.002000000000000001
                 4.4,0,0,                   0,                   0,  0.9999867499206035,-0.004673804154058034,-0.001909234881480963,-0.001005166760158199,               0.001,               0.002,-0.002000000000000001
                4.45,0,0,                   0,                   0,  0.9999865850596312,-0.004698658089555594,-0.001959493032936861,-0.0009553533792175043,               0.001,               0.002,-0.002000000000000001
                 4.5,0,0,                   0,                   0,  0.9999864145737342,-0.004723511998623204,-0.002009751173370611,-0.0009055399929029466,               0.001,               0.002,-0.002000000000000001
                4.55,0,0,                   0,                   0,  0.9999862384629138,-0.004748365881121058,-0.002060009302499511,-0.0008557266014947261,               0.001,               0.002,-0.002000000000000001
                 4.6,0,0,                   0,                   0,  0.9999860567271713,-0.004773219736909354,-0.002110267420040859,-0.0008059132052730436,               0.001,               0.002,-0.002000000000000001
                4.65,0,0,                   0,                   0,  0.9999858693665076,-0.004798073565848291,-0.002160525525711952,-0.0007560998045180982,               0.001,               0.002,-0.002000000000000001
                 4.7,0,0,                   0,                   0,  0.9999856763809232,-0.004822927367798061,-0.002210783619230089,-0.0007062863995100924,               0.001,               0.002,-0.002000000000000001
                4.75,0,0,                   0,                   0,  0.9999854777704194,-0.004847781142618864,-0.002261041700312568,-0.0006564729905292253,               0.001,               0.002,-0.002000000000000001
                 4.8,0,0,                   0,                   0,  0.9999852735349972, -0.0048726348901709,-0.002311299768676688,-0.0006066595778556976,               0.001,               0.002,-0.002000000000000001
                4.85,0,0,                   0,                   0,  0.9999850636746578,-0.004897488610314367,-0.002361557824039746,-0.0005568461617697099,               0.001,               0.002,-0.002000000000000001
                 4.9,0,0,                   0,                   0,  0.9999848481894024,-0.004922342302909456,-0.002411815866119042,-0.0005070327425514617,               0.001,               0.002,-0.002000000000000001
                4.95,0,0,                   0,                   0,  0.9999846270792322,-0.004947195967816373,-0.002462073894631873,-0.0004572193204811548,               0.001,               0.002,-0.002000000000000001
                   5,0,0,                   0,                   0,  0.9999844282966271,-0.004966424692198246,-0.002512329440359337,-0.0004074198486933464,0.0005500000000000007,               0.002,-0.002000000000000001
                5.05,0,0,                   0,                   0,  0.9999842863830839,-0.004973153585356311,-0.002562579880248873,-0.0003576517788975942,5.000000000000241e-05,               0.002,-0.002000000000000001
                 5.1,0,0,                   0,                   0,  0.9999842015945865,-0.004967382649883112,-0.002612825836577306,-0.0003079157395478192,-0.0004499999999999959,               0.002,-0.002000000000000001
                5.15,0,0,                   0,                   0,  0.9999841737183753,-0.004949111886169936,-0.002663067930421871,-0.0002582123589284048,-0.000950000000000003,               0.002,-0.002000000000000001
                 5.2,0,0,                   0,                   0,  0.9999842020729486,-0.004918341292420154,-0.002713306781605246,-0.0002085422652085741,-0.001450000000000001,               0.002,-0.002000000000000001
                5.25,0,0,                   0,                   0,  0.9999842855080612,-0.004875070864691856,-0.002763543008640606,-0.00015890608649668,-0.001949999999999998,               0.002,-0.002000000000000001
                 5.3,0,0,                   0,                   0,  0.9999844007073729,-0.004823800527161237,-0.002813777847398753,-0.0001092919170112612,-0.002049999999999996,               0.002,-0.002000000000000001
                5.35,0,0,                   0,                   0,  0.9999845088896311,-0.004772405154807583,-0.002864012645456154,-5.967809276323297e-05,-0.002049999999999996,               0.002,-0.002000000000000001
                 5.4,0,0,                   0,                   0,  0.9999846094454449,-0.004721009746056884,-0.002914247421670983,-1.006426806006515e-05,-0.002049999999999996,               0.002,-0.002000000000000001
                5.45,0,0,                   0,                   0,  0.9999847023748135,-0.004669614301301109,-0.002964482175660122,3.954955671985751e-05,-0.002049999999999996,               0.002,-0.002000000000000001
                 5.5,0,0,                   0,                   0,  0.9999847876777364,-0.004618218820932227,-0.003014716907040452,8.916338119815299e-05,-0.002049999999999996,               0.002,-0.002000000000000001
                5.55,0,0,                   0,                   0,  0.9999848653542127,-0.004566823305342213,-0.003064951615428854,0.0001387772049964383,-0.002049999999999996,               0.002,-0.002000000000000001
                 5.6,0,0,                   0,                   0,   0.999984935404242,-0.00451542775492303,-0.003115186300442212,0.0001883910277363305,-0.002049999999999996,               0.002,-0.002000000000000001
                5.65,0,0,                   0,                   0,  0.9999849978278239,-0.004464032170066661,-0.003165420961697407,0.0002380048490394478,-0.002049999999999996,               0.002,-0.002000000000000001
                 5.7,0,0,                   0,                   0,  0.9999850526249576,-0.004412636551165069,-0.00321565559881132,0.0002876186685274053,-0.002049999999999996,               0.002,-0.002000000000000001
                5.75,0,0,                   0,                   0,   0.999985099795643,-0.00436124089861023,-0.003265890211400835,0.0003372324858218209,-0.002049999999999996,               0.002,-0.002000000000000001
                 5.8,0,0,                   0,                   0,  0.9999851393398793,-0.004309845212794116,-0.003316124799082835,0.0003868463005443118,-0.002049999999999996,               0.002,-0.002000000000000001
                5.85,0,0,                   0,                   0,  0.9999851712576666,-0.004258449494108695,-0.003366359361474201,0.0004364601123164952,-0.002049999999999996,               0.002,-0.002000000000000001
                 5.9,0,0,                   0,                   0,  0.9999851955490044,-0.004207053742945948,-0.003416593898191819,0.0004860739207599892,-0.002049999999999996,               0.002,-0.002000000000000001
                5.95,0,0,                   0,                   0,  0.9999852122138928,-0.004155657959697839,-0.003466828408852569,0.0005356877254964087,-0.002049999999999996,               0.002,-0.002000000000000001
                   6,0,0,                   0,                   0,  0.9999852212523314,-0.004104262144756347,-0.003517062893073335,0.0005853015261473732,-0.002049999999999996,               0.002,-0.002000000000000001
                6.05,0,0,                   0,                   0,  0.9999852226643202,-0.00405286629851344,-0.003567297350471001,0.000634915322334499,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.1,0,0,                   0,                   0,  0.9999852164498592,-0.004001470421361095,-0.003617531780662451,0.000684529113679403,-0.002049999999999996,               0.002,-0.002000000000000001
                6.15,0,0,                   0,                   0,  0.9999852026089485,-0.003950074513691287,-0.003667766183264569,0.0007341428998037039,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.2,0,0,                   0,                   0,  0.9999851811415881,-0.003898678575895989,-0.003718000557894239,0.0007837566803290168,-0.002049999999999996,               0.002,-0.002000000000000001
                6.25,0,0,                   0,                   0,   0.999985152047778,-0.003847282608367174,-0.003768234904168343,0.0008333704548769602,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.3,0,0,                   0,                   0,   0.999985115327519,-0.003795886611496819,-0.003818469221703771,0.0008829842230691523,-0.002049999999999996,               0.002,-0.002000000000000001
                6.35,0,0,                   0,                   0,  0.9999850709808108,-0.003744490585676897,-0.003868703510117404, 0.00093259798452721,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.4,0,0,                   0,                   0,   0.999985019007654,-0.003693094531299384,-0.003918937769026128,0.0009822117388727516,-0.002049999999999996,               0.002,-0.002000000000000001
                6.45,0,0,                   0,                   0,  0.9999849594080489,-0.003641698448756256,-0.003969171998046828,0.001031825485727394,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.5,0,0,                   0,                   0,   0.999984892181996,-0.003590302338439486,-0.00401940619679639,0.001081439224712754,-0.002049999999999996,               0.002,-0.002000000000000001
                6.55,0,0,                   0,                   0,  0.9999848173294958,-0.00353890620074105,-0.004069640364891699,0.001131052955450449,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.6,0,0,                   0,                   0,   0.999984734850549,-0.003487510036052926,-0.004119874501949639,0.001180666677562099,-0.002049999999999996,               0.002,-0.002000000000000001
                6.65,0,0,                   0,                   0,  0.9999846447451559,-0.003436113844767088,-0.004170108607587103,0.001230280390669321,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.7,0,0,                   0,                   0,  0.9999845470133175,-0.003384717627275513,-0.004220342681420969,0.001279894094393732,-0.002049999999999996,               0.002,-0.002000000000000001
                6.75,0,0,                   0,                   0,  0.9999844416550345,-0.003333321383970178,-0.00427057672306813,0.001329507788356952,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.8,0,0,                   0,                   0,  0.9999843286703077,-0.003281925115243059,-0.004320810732145471,0.001379121472180597,-0.002049999999999996,               0.002,-0.002000000000000001
                6.85,0,0,                   0,                   0,  0.9999842080591377,-0.003230528821486133,-0.004371044708269879,0.001428735145486285,-0.002049999999999996,               0.002,-0.002000000000000001
                 6.9,0,0,                   0,                   0,  0.9999840798215256,-0.003179132503091377,-0.004421278651058242,0.001478348807895637,-0.002049999999999996,               0.002,-0.002000000000000001
                6.95,0,0,                   0,                   0,  0.9999839439574727,-0.003127736160450769,-0.004471512560127446,0.001527962459030268,-0.002049999999999996,               0.002,-0.002000000000000001
                   7,0,0,                   0,                   0,  0.9999838004669804,-0.003076339793956286,-0.004521746435094381,0.001577576098511798,-0.002049999999999996,               0.002,-0.002000000000000001
                7.05,0,0,                   0,                   0,  0.9999836493500492,-0.003024943403999904,-0.004571980275575931,0.001627189725961845,-0.002049999999999996,               0.002,-0.002000000000000001
                 7.1,0,0,                   0,                   0,  0.9999834906066801,-0.002973546990973603,-0.00462221408118899,0.001676803341002028,-0.002049999999999996,               0.002,-0.002000000000000001
                7.15,0,0,                   0,                   0,  0.9999833242368743,-0.00292215055526936,-0.004672447851550445,0.001726416943253967,-0.002049999999999996,               0.002,-0.002000000000000001
                 7.2,0,0,                   0,                   0,  0.9999831502406332,-0.002870754097279152,-0.004722681586277184,0.001776030532339278,-0.002049999999999996,               0.002,-0.002000000000000001
                7.25,0,0,                   0,                   0,   0.999982968617958,-0.002819357617394959,-0.004772915284986095,0.001825644107879581,-0.002049999999999996,               0.002,-0.002000000000000001
                 7.3,0,0,                   0,                   0,  0.9999827793688502,-0.002767961116008758,-0.00482314894729407,0.001875257669496494,-0.002049999999999996,               0.002,-0.002000000000000001
                7.35,0,0,                   0,                   0,  0.9999825824933111,-0.002716564593512531,-0.004873382572817998,0.001924871216811639,-0.002049999999999996,               0.002,-0.002000000000000001
                 7.4,0,0,                   0,                   0,  0.9999823779913423,-0.002665168050298252,-0.00492361616117477,0.001974484749446634,-0.002049999999999996,               0.002,-0.002000000000000001
                7.45,0,0,                   0,                   0,   0.999982193824195,-0.00261376027838146,-0.004968224812344945,  0.0020241131529127,-0.002049999999999996,0.001550000000000001,-0.002000000000000001
                 7.5,0,0,                   0,                   0,  0.9999820651408351,-0.002562327187741269,-0.005000333653226824,0.002073774214992207,-0.002049999999999996,0.001050000000000004,-0.002000000000000001
                7.55,0,0,                   0,                   0,  0.9999819931394845,-0.002510868159999374,-0.005019942689196065, 0.00212346729409277,-0.002049999999999996,0.0005500000000000059,-0.002000000000000001
                 7.6,0,0,                   0,                   0,  0.9999819785496228,-0.002459382575510772,-0.005027051923467007,0.002173191747713188,-0.002049999999999996,5.000000000000761e-05,-0.002000000000000001
                7.65,0,0,                   0,                   0,  0.9999820216319876,-0.002407869813420002,-0.005021661357047014,0.002222946932389162,-0.002049999999999996,-0.0004499999999999996,-0.002000000000000001
                 7.7,0,0,                   0,                   0,  0.9999821221785741,-0.002356329251717454,-0.005003770988720103,0.002272732203638932,-0.002049999999999996,-0.0009499999999999978,-0.002000000000000001
                7.75,0,0,                   0,                   0,  0.9999822795126355,-0.002304760267295718,-0.004973380815059861,0.002322546915908857,-0.002049999999999996,-0.001449999999999996,-0.002000000000000001
                 7.8,0,0,                   0,                   0,   0.999982492488682,-0.002253162236006028,-0.004930490830471683, 0.00237239042251891,-0.002049999999999996,-0.001949999999999993,-0.002000000000000001
                7.85,0,0,                   0,                   0,  0.9999827375449986,-0.002201545306014195,-0.004879600949648193,0.002422252037368399,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
                 7.9,0,0,                   0,                   0,  0.9999829754646462,-0.002149928061782886,-0.004828586033181067,0.002472113914439471,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
                7.95,0,0,                   0,                   0,  0.9999832056313008,-0.002098310800882918,-0.004777571079277306,0.002521975772343934,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
                   8,0,0,                   0,                   0,  0.9999834280449608,-0.002046693523714483,-0.004726556088332445,0.002571837610695203,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
   8.050000000000001,0,0,                   0,                   0,  0.9999836427056242,-0.001995076230677777,-0.004675541060741999,0.002621699429106695,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
                 8.1,0,0,                   0,                   0,  0.9999838496132897,-0.001943458922172996,-0.004624525996901508,0.002671561227191821,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
                8.15,0,0,                   0,                   0,  0.9999840487679553,-0.001891841598600334,-0.004573510897206487,   0.002721423004564,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
   8.199999999999999,0,0,                   0,                   0,  0.9999842401696196,-0.00184022426035999,-0.004522495762052469,0.002771284760836645,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
                8.25,0,0,                   0,                   0,  0.9999844238182805,-0.001788606907852155,-0.004471480591834972,0.002821146495623176,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
   8.300000000000001,0,0,                   0,                   0,  0.9999845997139368,-0.001736989541477028,-0.004420465386949526,0.002871008208537004,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
                8.35,0,0,                   0,                   0,  0.9999847678565876,-0.001685372161634805,-0.004369450147791661,0.002920869899191545,-0.002049999999999996,-0.002049999999999991,-0.002000000000000001
