sys.exec.out.time {s},test.att_manager.perturbation.randomRates {--},test.att_manager.perturbation.prescribedAng[0] {rad},test.att_manager.perturbation.prescribedAng[1] {rad},test.att_manager.perturbation.prescribedAng[2] {rad},test.att_manager.perturbation.driftRate[0] {rad/s},test.att_manager.perturbation.driftRate[1] {rad/s},test.att_manager.perturbation.driftRate[2] {rad/s}
   9.699999999999999,1,0.0009224999999999805,0.006219749999999913,  0.0073602500000003,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
   9.800000000000001,1,0.0007224999999999783,0.006029749999999907,0.007330250000000294,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                 9.9,1,0.0005224999999999796,0.005839749999999904,0.007300250000000289,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                  10,1,0.0003224999999999805,0.005649749999999901,0.007270250000000284,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.1,1,0.0001224999999999815,0.005459749999999899,0.007240250000000279,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.2,1,-7.750000000001744e-05,0.005269749999999896,0.007210250000000275,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.3,1,-0.00027750000000002, 0.00507974999999989,0.007180250000000269,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.4,1,-0.0004775000000000191,0.004889749999999887,0.007150250000000264,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.5,1,-0.0006775000000000179,0.004699749999999885,0.007120250000000259,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.6,1,-0.0008775000000000166,0.004509749999999882,0.007090250000000254,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.7,1,-0.001077500000000016,0.004319749999999879,0.007060250000000249,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.8,1,-0.001277500000000019,0.004129749999999873,0.007030250000000244,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                10.9,1,-0.001477500000000019, 0.00393974999999987,0.007000250000000239,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                  11,1,-0.001677500000000018,0.003749749999999872,0.006970250000000234,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.1,1,-0.001877500000000018,0.003559749999999874,0.006940250000000229,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.2,1,-0.002077500000000018,0.003369749999999876,0.006910250000000224,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.3,1,-0.002277500000000022,0.003179749999999875,0.006880250000000219,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.4,1,-0.002477500000000022,0.002989749999999877,0.006850250000000214,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.5,1,-0.002677500000000022, 0.00279974999999988,0.006820250000000209,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.6,1,-0.002877500000000022,0.002609749999999882,0.006790250000000204,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.7,1,-0.003077500000000022,0.002419749999999884,0.006760250000000199,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.8,1,-0.003277500000000026,0.002229749999999883,0.006730250000000194,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                11.9,1,-0.003477500000000026,0.002039749999999885,0.006700250000000189,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                  12,1,-0.003677500000000026,0.001849749999999887,0.006670250000000184,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.1,1,-0.003877500000000026,0.001659749999999889,0.006640250000000179,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.2,1,-0.004077500000000022, 0.00146974999999989,0.006610250000000174,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.3,1,-0.004277500000000021,0.001279749999999888,0.006580250000000168,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.4,1,-0.004477500000000016, 0.00108974999999989,0.006550250000000164,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.5,1,-0.004677500000000012,0.0008997499999998913,0.006520250000000159,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.6,1,-0.004877500000000007,0.000709749999999892,0.006490250000000154,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.7,1,-0.005077500000000002,0.0005197499999998927,0.006460250000000149,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.8,1,-0.005277500000000001,0.0003297499999998904,0.006430250000000143,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                12.9,1,-0.005477499999999996,0.0001397499999998916,0.006400250000000138,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                  13,1,-0.005677499999999992,-5.025000000010711e-05,0.006370250000000134,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.1,1,-0.005877499999999987,-0.0002402500000001058,0.006340250000000129,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.2,1,-0.006077499999999982,-0.0004302500000001046,0.006310250000000124,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.3,1,-0.006277499999999981,-0.0006202500000001072,0.006280250000000118,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.4,1,-0.006477499999999976,-0.0008102500000001065,0.006250250000000113,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.5,1,-0.006677499999999972,-0.001000250000000106,0.006220250000000109,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.6,1,-0.006877499999999967,-0.001190250000000104,0.006190250000000104,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.7,1,-0.007077499999999962,-0.001380250000000102,0.006160250000000099,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.8,1,-0.007277499999999961,-0.001570250000000104,0.006130250000000093,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                13.9,1,-0.007477499999999956,-0.001760250000000102,0.006100250000000088,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                  14,1,-0.007677499999999952,-0.001950250000000101,0.006070250000000083,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.1,1,-0.007877499999999947,-0.002140250000000099,0.006040250000000079,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.2,1,-0.008077499999999942,-0.002330250000000097,0.006010250000000074,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.3,1,-0.008277499999999941,-0.002520250000000097,0.005980250000000068,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.4,1,-0.008477499999999936,-0.002710250000000095,0.005950250000000063,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.5,1,-0.008677499999999932,-0.002900250000000093,0.005920250000000058,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.6,1,-0.008877499999999927,-0.003090250000000091,0.005890250000000053,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.7,1,-0.009077499999999922,-0.003280250000000089,0.005860250000000049,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.8,1,-0.009277499999999921,-0.00347025000000009,0.005830250000000043,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                14.9,1,-0.009477499999999917,-0.003660250000000088,0.005800250000000038,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                  15,1,-0.009677499999999912,-0.003850250000000086,0.005770250000000033,-0.001999999999999997,-0.001899999999999994,-0.0002999999999999998
                15.1,1,-0.009872249999999907,-0.004040250000000087,0.005740250000000028,-0.001649999999999996,-0.001899999999999994,-0.0002999999999999998
                15.2,1,-0.009989749999999907,-0.00423025000000009,0.005710250000000023,-0.0006499999999999992,-0.001899999999999994,-0.0002999999999999998
                15.3,1,-0.01000724999999991,-0.004420250000000096,0.005680250000000018,0.0003500000000000151,-0.001899999999999994,-0.0002999999999999998
                15.4,1,-0.009958749999999909,-0.004610250000000099,0.005650250000000013,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                15.5,1,-0.009908749999999909,-0.004800250000000101,0.005620250000000008,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                15.6,1,-0.009858749999999909,-0.004990250000000104,0.005590250000000003,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                15.7,1,-0.00980874999999991,-0.005180250000000107,0.005560249999999998,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                15.8,1,-0.009758749999999908,-0.005370250000000113,0.005530249999999993,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                15.9,1,-0.009708749999999908,-0.005560250000000115,0.005500249999999988,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                  16,1,-0.009658749999999909,-0.005750250000000118,0.005470249999999983,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.1,1,-0.009608749999999918,-0.005940250000000124,0.005440249999999982,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.2,1,-0.009558749999999928,-0.006130250000000123,0.005410249999999983,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.3,1,-0.009508749999999937,-0.00632025000000013,0.005380249999999982,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.4,1,-0.009458749999999948,-0.006510250000000129,0.005350249999999983,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.5,1,-0.009408749999999957,-0.006700250000000135,0.005320249999999982,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.6,1,-0.009358749999999966,-0.006890250000000141,0.005290249999999982,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.7,1,-0.009308749999999977,-0.00708025000000014,0.005260249999999982,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.8,1,-0.009258749999999986,-0.007270250000000146,0.005230249999999981,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                16.9,1,-0.009208749999999996,-0.007460250000000146,0.005200249999999982,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                  17,1,-0.009158750000000005,-0.007650250000000152,0.005170249999999981,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.1,1,-0.009108750000000014,-0.007840250000000156,0.005140249999999981,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.2,1,-0.009058750000000025,-0.008030250000000138,0.005110249999999981,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.3,1,-0.009008750000000034,-0.008220250000000127,0.005080249999999981,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.4,1,-0.008958750000000045,-0.008410250000000109,0.005050249999999981,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.5,1,-0.008908750000000054,-0.008600250000000097, 0.00502024999999998,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.6,1,-0.008858750000000063,-0.008790250000000086, 0.00499024999999998,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.7,1,-0.008808750000000073,-0.008980250000000068, 0.00496024999999998,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.8,1,-0.008758750000000082,-0.009170250000000057, 0.00493024999999998,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                17.9,1,-0.008708750000000093,-0.009360250000000039, 0.00490024999999998,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                  18,1,-0.008658750000000102,-0.009550250000000027, 0.00487024999999998,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                18.1,1,-0.008608750000000111,-0.009740250000000016,0.004840249999999979,0.000500000000000003,-0.001899999999999994,-0.0002999999999999998
                18.2,1,-0.008558750000000122,-0.009919000000000006,0.004810249999999979,0.000500000000000003,-0.001399999999999987,-0.0002999999999999998
                18.3,1,-0.008508750000000131,          -0.0100115,0.004780249999999979,0.000500000000000003,-0.0003999999999999718,-0.0002999999999999998
                18.4,1,-0.008458750000000142,           -0.010004,0.004750249999999979,0.000500000000000003,0.000600000000000007,-0.0002999999999999998
                18.5,1,-0.00840875000000015,-0.009926500000000006,0.004720249999999979,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                18.6,1,-0.008358750000000159,-0.00984650000000001,0.004690249999999978,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                18.7,1,-0.00830875000000017,-0.009766500000000016,0.004660249999999979,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                18.8,1,-0.008258750000000179,-0.00968650000000002,0.004630249999999978,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                18.9,1,-0.00820875000000019,-0.009606500000000026,0.004600249999999978,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                  19,1,-0.008158750000000199,-0.00952650000000003,0.004570249999999978,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.1,1,-0.008108750000000208,-0.009446500000000033,0.004540249999999977,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.2,1,-0.008058750000000219,-0.00936650000000004,0.004510249999999978,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.3,1,-0.008008750000000227,-0.009286500000000043,0.004480249999999977,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.4,1,-0.007958750000000238,-0.00920650000000005,0.004450249999999978,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.5,1,-0.007908750000000247,-0.009126500000000053,0.004420249999999977,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.6,1,-0.007858750000000256,-0.009046500000000056,0.004390249999999977,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.7,1,-0.007808750000000265,-0.008966500000000063,0.004360249999999977,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.8,1,-0.007758750000000257,-0.008886500000000066,0.004330249999999976,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                19.9,1,-0.00770875000000025,-0.008806500000000073,0.004300249999999977,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                  20,1,-0.007658750000000242,-0.008726500000000076,0.004270249999999976,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.1,1,-0.007608750000000233,-0.008646500000000079,0.004240249999999976,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.2,1,-0.007558750000000227,-0.008566500000000086,0.004210249999999976,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.3,1,-0.007508750000000218,-0.008486500000000089,0.004180249999999976,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.4,1,-0.007458750000000212,-0.008406500000000096,0.004150249999999976,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.5,1,-0.007408750000000203,-0.008326500000000099,0.004120249999999975,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.6,1,-0.007358750000000195,-0.008246500000000103,0.004090249999999975,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.7,1,-0.007308750000000188,-0.008166500000000109,0.004060249999999975,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.8,1,-0.00725875000000018,-0.008086500000000113,0.004030249999999975,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                20.9,1,-0.007208750000000173,-0.008006500000000119,0.004000249999999975,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                  21,1,-0.007158750000000165,-0.007926500000000123,0.003970249999999975,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                21.1,1,-0.007108750000000157,-0.007846500000000126,0.003940249999999974,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                21.2,1,-0.00705875000000015,-0.007766500000000125,0.003910249999999975,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
                21.3,1,-0.007008750000000142,-0.007686500000000116,0.003880249999999974,0.000500000000000003,0.0008000000000000383,-0.0002999999999999998
