sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_scalar {1},fd_obj.out_scalar_deriv1 {1},fd_obj.out_math_utils {1},fd_obj.out_scalar_deriv2 {1},fd_obj.error_deriv1 {1},fd_obj.error_mu2 {1},fd_obj.error_mu {1},fd_obj.error_deriv2 {1}
                   0,  0.6000000000000001,  0.5646424733950355,  0.8691749698486808,   3.997083401790166,                   0, 0.05311700373405093,   3.842979425076177,   3.842979425076177,                  -1
                   1,                 1.1,  0.8912073600614354,   0.507683616017724,   2.712345416690597, -0.9936123579316685,  0.1192415279525731,   5.765065753543051,   4.979648609353506,  0.1149059157940232
                   2,                 1.2,  0.9320390859672264,  0.3675151733454259,  -2.190047195173689, -0.9800216737421583, 0.01423294742567609,  -3.815859553547429,  -7.043881131608768, 0.05148130426862715
                   3,                 1.4,  0.9854497299884603,  0.1728771941383433,   2.952967086300777,  -1.020334350571132, 0.01712125760571581,   2.512449645282038,   16.37375257307213, 0.03539969571363118
                   4,                 1.7,  0.9916648104524686, -0.1270848362556571,   -1.26829168676007,  -1.043458315872968,-0.01365722337992703,  0.3491225534817685,   8.843584653691492, 0.05222884272445598
                   5,                 2.1,  0.8632093666488737, -0.5164846348741385,  -2.318741459336164, -0.9662006651738757,  0.0230536200403204,   2.878225545437866,   3.592966922412931,  0.1193120724869238
                   6,                 2.6,  0.5155013718214642, -0.9033478675136146,  -4.848050457695126,  -0.662557793479511, 0.05421837311087169,   4.337148708525577,   4.657736128096571,  0.2852687300102425
                   7,                 2.7,  0.4273798802338298, -0.9121814035799304,   3.421400483750668,  -0.470651323917342,0.008969706272307792,  -1.460934012846364,  -4.784433038847138,  0.1012482002190589
                   8,                 2.9,   0.239249329213982, -0.9802779812478355,  -5.676089225271787, -0.2568288286198683,0.009598576367921042,   1.452578177755642,   4.845863837395405, 0.07347773748683507
                   9,                 3.2,-0.05837414342758009,  -1.022933534362123,  -2.680032957282975, 0.04836513628112726, 0.02468084494156983,   2.529718295599551,   1.684610820635991, -0.1714630238449693
                  10,                 3.6, -0.4425204432948525, -0.9422443253994044,  -4.116375262017501,  0.4527626507341118, 0.05072258953665466,   3.766141088782025,   3.590283388523751, 0.02314516220538753
                  11,                 4.1, -0.8182771110644103, -0.6354842165785246,  -3.219387740477039,  0.8998773894239309,  0.1055284325071948,   5.463924371306537,   4.600650007524886, 0.09972205901418345
                  12,   4.199999999999999, -0.8715757724135877, -0.4965654931505538,    2.67408778718378,  0.9134365585119197, 0.01285983202290646,  -3.201488211231301,  -6.454418690588081, 0.04802885465988819
                  13,   4.399999999999999, -0.9516020738895158, -0.3115614366382147,   -3.75598842272463,  0.9839996452828281, 0.01375891443076493,    2.03872870955394,   11.22123888989929, 0.03404529296672572
                  14,   4.699999999999999, -0.9999232575641008, -0.0176340751700037,   0.889135623209236,   1.050300744670565,  0.4234041648499189,   25.20833544406868,  -72.77010061436576, 0.05038135349425544
                  15,                 5.1, -0.9258146823277325,  0.3831811811420844,   1.736379725237609,   1.030254991039044,  0.0137665207262097,     2.5801963819495,   3.593867651503861,  0.1128090866400197
                  16,                 5.6, -0.6312666378723216,  0.8134431171441006,   4.392589498005811,   0.789867410223291, 0.04883819632009556,   4.218999317536154,   4.663721960593912,  0.2512421262836443
                  17,   5.699999999999999, -0.5506855425976384,  0.8419300967195043,  -3.043085509592355,  0.5998792160175612, 0.00864646140736375,  -1.316304958965831,  -4.645667785211564, 0.08933169588558913
                  18,   5.899999999999999, -0.3738766648302368,  0.9362000128971202,   5.144713004232131,  0.3960395913184751,0.009403541757933967,   1.425099728015502,   4.546989378615493, 0.05927871026211704
                  19,   6.199999999999999,-0.08308940281749728,   1.020438764099074,   2.805822889060755,  0.1002255348938732, 0.02397958615821554,   2.489832041960452,   1.815558818279791,  0.2062372756970559
                  20,                 6.6,  0.3115413635133779,  0.9964546543708374,   4.362028547609197, -0.3070079405935395, 0.04864289312266085,   3.699402254447524,   3.590485092306291,-0.01455159234302978
                  21,                 7.1,  0.7289690401258759,  0.7505655962237789,    3.84082671880478,  -0.788131368848509, 0.09644182495845692,   5.264381272670144,   4.610759510032145, 0.08115890451591345
                  22,   7.199999999999999,  0.7936678638491527,  0.6156770512340648,  -3.104606493951982, -0.8285690043525302, 0.01204195096946925,  -2.835544693565602,  -6.103311885401332, 0.04397449121111321
                  23,   7.399999999999999,  0.8987080958116265,  0.4440097748654344,   4.483833625330274, -0.9279701804038474, 0.01245577603050523,   1.855129383061463,    9.22428673805948, 0.03256016578530341
                  24,   7.699999999999999,  0.9881682338770003,  0.1620000404612405, -0.4921835041145424,  -1.036121396922454, 0.05624281940064609,   4.324902824489146,  -4.209044211151384, 0.04852732702944004
