sys.exec.out.time {s},test.att_manager.perturbation.randomRates {--},test.att_manager.perturbation.prescribedAng[0] {rad},test.att_manager.perturbation.prescribedAng[1] {rad},test.att_manager.perturbation.prescribedAng[2] {rad},test.att_manager.perturbation.driftRate[0] {rad/s},test.att_manager.perturbation.driftRate[1] {rad/s},test.att_manager.perturbation.driftRate[2] {rad/s}
                   0,0,               0.005,              -0.005,                0.01,               0.001,               0.002,               0.002
                 0.1,0,0.005099999999999996,-0.004800000000000008,0.009991000000000014,               0.001,               0.002,             -0.0002
                 0.2,0,0.005199999999999992,-0.004600000000000016,0.009971000000000028,               0.001,               0.002,             -0.0002
                 0.3,0,0.005299999999999988,-0.004400000000000025,0.009951000000000043,               0.001,               0.002,             -0.0002
                 0.4,0,0.005399999999999984,-0.004200000000000033,0.009931000000000058,               0.001,               0.002,             -0.0002
                 0.5,0, 0.00549999999999998,-0.004000000000000041,0.009911000000000073,               0.001,               0.002,             -0.0002
                 0.6,0,0.005599999999999976,-0.003800000000000045,0.009891000000000087,               0.001,               0.002,             -0.0002
                 0.7,0,0.005699999999999972,-0.003600000000000045,0.009871000000000102,               0.001,               0.002,             -0.0002
                 0.8,0,0.005799999999999968,-0.003400000000000044,0.009851000000000117,               0.001,               0.002,             -0.0002
                 0.9,0,0.005899999999999963,-0.003200000000000044,0.009831000000000131,               0.001,               0.002,             -0.0002
                   1,0,0.005999999999999959,-0.003000000000000044,0.009811000000000146,               0.001,               0.002,             -0.0002
                 1.1,0,0.006099999999999955,-0.002800000000000048,0.009791000000000161,               0.001,               0.002,             -0.0002
                 1.2,0,0.006199999999999951,-0.002600000000000052,0.009771000000000175,               0.001,               0.002,             -0.0002
                 1.3,0,0.006299999999999947,-0.002400000000000056, 0.00975100000000019,               0.001,               0.002,             -0.0002
                 1.4,0,0.006399999999999943,-0.00220000000000006,0.009731000000000205,               0.001,               0.002,             -0.0002
                 1.5,0,0.006499999999999939,-0.002000000000000064,0.009711000000000219,               0.001,               0.002,             -0.0002
                 1.6,0,0.006599999999999935,-0.001800000000000064,0.009691000000000234,               0.001,               0.002,             -0.0002
                 1.7,0,0.006699999999999931,-0.001600000000000064,0.009671000000000249,               0.001,               0.002,             -0.0002
                 1.8,0,0.006799999999999927,-0.001400000000000064,0.009651000000000264,               0.001,               0.002,             -0.0002
