sys.exec.out.time {s},test.att_manager.perturbation.randomRates {--},test.att_manager.perturbation.prescribedAng[0] {rad},test.att_manager.perturbation.prescribedAng[1] {rad},test.att_manager.perturbation.prescribedAng[2] {rad},test.att_manager.perturbation.driftRate[0] {rad/s},test.att_manager.perturbation.driftRate[1] {rad/s},test.att_manager.perturbation.driftRate[2] {rad/s}
                   0,0,               0.005,              -0.005,                0.01,               0.001,               0.002,               0.002
                 0.1,0,0.005099999999999996,-0.004800000000000008,           0.0101525,               0.001,               0.002,               0.001
                 0.2,0,0.005199999999999992,-0.004600000000000016,            0.010205,               0.001,               0.002,1.490777987167569e-19
                 0.3,0,0.005299999999999988,-0.004400000000000025,           0.0101575,               0.001,               0.002,-0.0009999999999999994
                 0.4,0,0.005399999999999984,-0.004200000000000033,             0.01001,               0.001,               0.002,-0.002000000000000001
                 0.5,0, 0.00549999999999998,-0.004000000000000041,0.009810000000000008,               0.001,               0.002,-0.002000000000000001
                 0.6,0,0.005599999999999976,-0.003800000000000045,0.009610000000000016,               0.001,               0.002,-0.002000000000000001
                 0.7,0,0.005699999999999972,-0.003600000000000045,0.009410000000000024,               0.001,               0.002,-0.002000000000000001
                 0.8,0,0.005799999999999968,-0.003400000000000044,0.009210000000000032,               0.001,               0.002,-0.002000000000000001
                 0.9,0,0.005899999999999963,-0.003200000000000044,0.009010000000000041,               0.001,               0.002,-0.002000000000000001
                   1,0,0.005999999999999959,-0.003000000000000044,0.008810000000000049,               0.001,               0.002,-0.002000000000000001
                 1.1,0,0.006099999999999955,-0.002800000000000048,0.008610000000000057,               0.001,               0.002,-0.002000000000000001
                 1.2,0,0.006199999999999951,-0.002600000000000052,0.008410000000000065,               0.001,               0.002,-0.002000000000000001
                 1.3,0,0.006299999999999947,-0.002400000000000056,0.008210000000000073,               0.001,               0.002,-0.002000000000000001
                 1.4,0,0.006399999999999943,-0.00220000000000006,0.008010000000000081,               0.001,               0.002,-0.002000000000000001
                 1.5,0,0.006499999999999939,-0.002000000000000064,0.007810000000000089,               0.001,               0.002,-0.002000000000000001
                 1.6,0,0.006599999999999935,-0.001800000000000064,0.007610000000000089,               0.001,               0.002,-0.002000000000000001
                 1.7,0,0.006699999999999931,-0.001600000000000064,0.007410000000000089,               0.001,               0.002,-0.002000000000000001
                 1.8,0,0.006799999999999927,-0.001400000000000064,0.007210000000000089,               0.001,               0.002,-0.002000000000000001
                 1.9,0,0.006899999999999923,-0.001200000000000063,0.007010000000000089,               0.001,               0.002,-0.002000000000000001
                   2,0,0.006999999999999919,-0.001000000000000063,0.006810000000000089,               0.001,               0.002,-0.002000000000000001
                 2.1,0,0.007099999999999919,-0.0008000000000000624,0.006610000000000092,               0.001,               0.002,-0.002000000000000001
                 2.2,0,0.007199999999999919,-0.0006000000000000619,0.006410000000000096,               0.001,               0.002,-0.002000000000000001
                 2.3,0,0.007299999999999919,-0.0004000000000000622,0.006210000000000101,               0.001,               0.002,-0.002000000000000001
                 2.4,0,0.007399999999999919,-0.0002000000000000618,0.006010000000000105,               0.001,               0.002,-0.002000000000000001
                 2.5,0,0.007499999999999919,-6.163350537401191e-17,0.005810000000000108,               0.001,               0.002,-0.002000000000000001
                 2.6,0,0.007599999999999919,0.0001999999999999385,0.005610000000000112,               0.001,               0.002,-0.002000000000000001
                 2.7,0, 0.00769999999999992,0.0003999999999999389,0.005410000000000116,               0.001,               0.002,-0.002000000000000001
                 2.8,0,0.007799999999999919,0.0005999999999999386,0.005210000000000121,               0.001,               0.002,-0.002000000000000001
                 2.9,0,0.007899999999999916,0.0007999999999999391,0.005010000000000125,               0.001,               0.002,-0.002000000000000001
                   3,0,0.007999999999999912,0.0009999999999999395,0.004810000000000128,               0.001,               0.002,-0.002000000000000001
                 3.1,0,0.008099999999999908, 0.00119999999999994,0.004610000000000132,               0.001,               0.002,-0.002000000000000001
                 3.2,0,0.008199999999999904,0.001399999999999941,0.004410000000000136,               0.001,               0.002,-0.002000000000000001
                 3.3,0,0.008299999999999899, 0.00159999999999994,0.004210000000000141,               0.001,               0.002,-0.002000000000000001
                 3.4,0,0.008399999999999895,0.001799999999999941,0.004010000000000145,               0.001,               0.002,-0.002000000000000001
                 3.5,0,0.008499999999999891, 0.00199999999999994,0.003810000000000147,               0.001,               0.002,-0.002000000000000001
                 3.6,0,0.008599999999999887,0.002199999999999936,0.003610000000000149,               0.001,               0.002,-0.002000000000000001
                 3.7,0,0.008699999999999883,0.002399999999999933,0.003410000000000151,               0.001,               0.002,-0.002000000000000001
                 3.8,0,0.008799999999999879,0.002599999999999928,0.003210000000000154,               0.001,               0.002,-0.002000000000000001
                 3.9,0,0.008899999999999875,0.002799999999999924,0.003010000000000155,               0.001,               0.002,-0.002000000000000001
                   4,0,0.008999999999999871, 0.00299999999999992,0.002810000000000157,               0.001,               0.002,-0.002000000000000001
                 4.1,0, 0.00909999999999987,0.003199999999999916,0.002610000000000161,               0.001,               0.002,-0.002000000000000001
                 4.2,0,0.009199999999999871,0.003399999999999915,0.002410000000000162,               0.001,               0.002,-0.002000000000000001
                 4.3,0,0.009299999999999871,0.003599999999999911,0.002210000000000166,               0.001,               0.002,-0.002000000000000001
                 4.4,0,0.009399999999999872,0.003799999999999909,0.002010000000000168,               0.001,               0.002,-0.002000000000000001
                 4.5,0,0.009499999999999871,0.003999999999999906,0.001810000000000169,               0.001,               0.002,-0.002000000000000001
                 4.6,0,0.009599999999999871,0.004199999999999901, 0.00161000000000017,               0.001,               0.002,-0.002000000000000001
                 4.7,0,0.009699999999999872,0.004399999999999898,0.001410000000000168,               0.001,               0.002,-0.002000000000000001
                 4.8,0,0.009799999999999871,0.004599999999999893,0.001210000000000169,               0.001,               0.002,-0.002000000000000001
                 4.9,0,0.009899999999999872, 0.00479999999999989,0.001010000000000167,               0.001,               0.002,-0.002000000000000001
                   5,0,0.009994499999999872,0.004999999999999886,0.0008100000000001676,0.0006499999999999986,               0.002,-0.002000000000000001
                 5.1,0, 0.01001199999999987,0.005199999999999881,0.0006100000000001679,-0.000349999999999998,               0.002,-0.002000000000000001
                 5.2,0,0.009929499999999871,0.005399999999999878,0.0004100000000001665,-0.001350000000000003,               0.002,-0.002000000000000001
                 5.3,0, 0.00974699999999987,0.005599999999999873,0.000210000000000167,-0.002349999999999998,               0.002,-0.002000000000000001
                 5.4,0,0.009464499999999869, 0.00579999999999987,1.000000000016583e-05,-0.003350000000000002,               0.002,-0.002000000000000001
                 5.5,0, 0.00908199999999987,0.005999999999999866,-0.0001899999999998336,-0.004349999999999996,               0.002,-0.002000000000000001
                 5.6,0,0.008599499999999871,0.006199999999999861,-0.0003899999999998331,-0.00534999999999999,               0.002,-0.002000000000000001
                 5.7,0, 0.00801699999999987,0.006399999999999858,-0.0005899999999998346,-0.006349999999999993,               0.002,-0.002000000000000001
                 5.8,0,0.007334499999999872,0.006599999999999853,-0.0007899999999998342,-0.007349999999999987,               0.002,-0.002000000000000001
                 5.9,0,0.006551999999999868, 0.00679999999999985,-0.0009899999999998356,-0.008349999999999998,               0.002,-0.002000000000000001
                   6,0,0.005669499999999869,0.006999999999999846,-0.001189999999999835,-0.009350000000000009,               0.002,-0.002000000000000001
                 6.1,0,0.004686999999999871,0.007199999999999841,-0.001389999999999835,-0.01035000000000002,               0.002,-0.002000000000000001
                 6.2,0,0.003604499999999863,0.007399999999999838,-0.001589999999999836,-0.01135000000000004,               0.002,-0.002000000000000001
                 6.3,0,0.002421999999999862,0.007599999999999833,-0.001789999999999836,-0.01235000000000005,               0.002,-0.002000000000000001
                 6.4,0,0.001139499999999849,0.007799999999999831,-0.001989999999999837,-0.01335000000000007,               0.002,-0.002000000000000001
                 6.5,0,-0.0002407500000001536,0.007999999999999827,-0.002189999999999833,-0.01400000000000009,               0.002,-0.002000000000000001
                 6.6,0,-0.001593250000000157,0.008199999999999822,-0.002389999999999829,-0.01300000000000007,               0.002,-0.002000000000000001
                 6.7,0,-0.00284575000000017,0.008399999999999819,-0.002589999999999828,-0.01200000000000005,               0.002,-0.002000000000000001
