sys.exec.out.time {s},test.body.composite_body.state.rot.Q_parent_this.scalar {--},test.body.composite_body.state.rot.Q_parent_this.vector[0] {--},test.body.composite_body.state.rot.Q_parent_this.vector[1] {--},test.body.composite_body.state.rot.Q_parent_this.vector[2] {--},test.body.composite_body.state.rot.ang_vel_this[0] {rad/s},test.body.composite_body.state.rot.ang_vel_this[1] {rad/s},test.body.composite_body.state.rot.ang_vel_this[2] {rad/s}                   0,  0.9999812813669918,-0.002487458437707985,0.002512458229375347,-0.004993698008033518,               0.001,               0.002,               0.002
                 0.1,  0.9999818473764627,-0.002537183275054824, 0.00241198604933005,-0.004904074009097316,               0.001,               0.002,              -0.002
                 0.2,  0.9999824408735081,-0.002586933129897798,0.002311488915806466,-0.004804450087192402,               0.001,               0.002,              -0.002
                 0.3,  0.9999830118709475,-0.002636682926534779,0.002210991730274382,-0.004704826057187363,               0.001,               0.002,              -0.002
                 0.4,  0.9999835603687697,-0.002686432663846395,0.002110494494994983,-0.004605201921323737,               0.001,               0.002,              -0.002
                 0.5,  0.9999840863669619,-0.002736182340713274, 0.00200999721222946,-0.004505577681843069,               0.001,               0.002,              -0.002
                 0.6,  0.9999845898655124,-0.00278593195601605,0.001909499884238999,-0.004405953340986904,               0.001,               0.002,              -0.002
                 0.7,    0.99998507086441,-0.00283568150863536, 0.00180900251328479,-0.004306328900996784,               0.001,               0.002,              -0.002
                 0.8,  0.9999855293636438,-0.002885430997451835,0.001708505101628024,-0.004206704364114266,               0.001,               0.002,              -0.002
                 0.9,  0.9999859653632037,-0.002935180421346112,0.001608007651529893,-0.004107079732580904,               0.001,               0.002,              -0.002
                   1,  0.9999863788630787,-0.00298492977919883,0.001507510165251591,-0.004007455008638248,               0.001,               0.002,              -0.002
                 1.1,  0.9999867698632592,-0.003034679069890628,0.001407012645054309,-0.003907830194527852,               0.001,               0.002,              -0.002
                 1.2,  0.9999871383637375,-0.003084428292302148,0.001306515093199242,-0.003808205292491277,               0.001,               0.002,              -0.002
                 1.3,  0.9999874843645054,-0.003134177445314031,0.001206017511947586,-0.003708580304770082,               0.001,               0.002,              -0.002
                 1.4,  0.9999878078655551,-0.003183926527806923,0.001105519903560536,-0.00360895523360583,               0.001,               0.002,              -0.002
                 1.5,  0.9999881088668795,-0.003233675538661464,0.001005022270299288,-0.003509330081240083,               0.001,               0.002,              -0.002
                 1.6,  0.9999883873684713,-0.003283424476758309,0.0009045246144250382,-0.00340970484991441,               0.001,               0.002,              -0.002
                 1.7,  0.9999886433703248,-0.003333173340978103,0.0008040269381989845,-0.003310079541870381,               0.001,               0.002,              -0.002
                 1.8,   0.999988876872434,-0.003382922130201499,0.000703529243882325,-0.003210454159349558,               0.001,               0.002,              -0.002
                 1.9,  0.9999890878747936,-0.003432670843309146,0.0006030315337362577,-0.003110828704593519,               0.001,               0.002,              -0.002
                   2,   0.999989276377399,-0.003482419479181699,0.0005025338100219797,-0.003011203179843833,               0.001,               0.002,              -0.002
                 2.1,  0.9999894423802458,-0.003532168036699814,0.0004020360750006908,-0.002911577587342076,               0.001,               0.002,              -0.002
                 2.2,  0.9999895858833302,-0.003581916514744148, 0.00030153833093359,-0.002811951929329823,               0.001,               0.002,              -0.002
