7.62,  -12.6059,  -14.7135,  0.10389,  292.641,  1.19331,  100942
15.24,  -11.4995,  -15.5287,  0.138379,  292.77,  1.19161,  100841
22.86,  -11.8823,  -15.1547,  0.0715808,  292.996,  1.18934,  100725
30.48,  -12.1303,  -15.0534,  0.0591062,  293.047,  1.18802,  100629
38.1,  -11.2062,  -14.3567,  0.0391768,  293.06,  1.18689,  100535
45.72,  -11.838,  -14.8084,  0.0458656,  293.085,  1.1857,  100441
53.34,  -10.6133,  -15.4194,  -0.000321148,  292.957,  1.18546,  100376
60.96,  -8.40681,  -14.8531,  -0.120496,  292.95,  1.18393,  100241
68.58,  -8.94577,  -14.5919,  -0.040899,  292.617,  1.18455,  100178
76.2,  -8.06938,  -14.3829,  0.0389615,  292.368,  1.18462,  100097
83.82,  -8.10701,  -14.2058,  -0.0303911,  292.163,  1.18459,  100022
91.44,  -8.60693,  -14.343,  -0.0783123,  292.054,  1.18405,  99938.2
99.06,  -8.00746,  -14.2941,  -0.148223,  291.992,  1.1832,  99843
106.68,  -7.70076,  -14.7888,  -0.141345,  292.086,  1.18161,  99739.3
114.3,  -6.98686,  -14.9589,  -0.144068,  291.888,  1.18143,  99654.9
121.92,  -6.33147,  -15.4342,  -0.193244,  291.564,  1.18175,  99569
129.54,  -7.72273,  -15.7343,  -0.102254,  291.585,  1.18058,  99476.1
137.16,  -7.89613,  -15.7769,  -0.112439,  291.603,  1.17948,  99387.1
144.78,  -7.68091,  -15.4667,  -0.239237,  291.553,  1.17866,  99300.2
152.4,  -8.53132,  -14.9267,  -0.327715,  291.735,  1.17684,  99206.9
160.02,  -9.85171,  -14.7513,  -0.289404,  292.054,  1.17441,  99107.6
167.64,  -9.88165,  -14.3758,  -0.181133,  292.065,  1.17333,  99018.8
175.26,  -8.87978,  -13.3846,  -0.133484,  291.761,  1.17358,  98935.3
182.88,  -8.34284,  -11.9118,  -0.0949482,  291.594,  1.17322,  98845.7
190.5,  -8.52182,  -11.2994,  -0.05254,  291.5,  1.17255,  98755.9
198.12,  -8.55901,  -11.9705,  -0.131399,  291.367,  1.17201,  98663.3
205.74,  -7.8972,  -12.097,  -0.250339,  291.346,  1.17103,  98571.4
213.36,  -8.16391,  -12.4669,  -0.243022,  291.159,  1.17082,  98489
220.98,  -8.17107,  -13.345,  -0.203892,  291.163,  1.16987,  98408.7
228.6,  -9.10861,  -13.118,  -0.151403,  291.185,  1.16871,  98316.5
236.22,  -9.68129,  -13.0668,  -0.157606,  290.874,  1.16901,  98234.8
243.84,  -9.30442,  -13.1636,  0.101578,  290.835,  1.16814,  98146.8
251.46,  -10.3793,  -13.8599,  -0.0674544,  290.736,  1.16753,  98060.4
259.08,  -10.3489,  -14.5264,  -0.0204723,  291.061,  1.16499,  97954.5
266.7,  -10.8774,  -15.1731,  -0.0960066,  291.328,  1.16281,  97859
274.32,  -11.3958,  -15.2421,  -0.150816,  291.397,  1.16143,  97764
281.94,  -11.163,  -15.4525,  -0.140851,  291.444,  1.16028,  97681
289.56,  -11.2212,  -16.2448,  -0.179829,  291.397,  1.1596,  97605.8
297.18,  -10.9378,  -16.9206,  -0.190314,  291.052,  1.16013,  97532.9
304.8,  -11.4142,  -16.4654,  -0.0848072,  291.134,  1.15874,  97441.5
312.42,  -10.868,  -15.9064,  -0.0995062,  291.351,  1.15674,  97344.5
320.04,  -10.5281,  -15.1208,  -0.144478,  291.416,  1.15545,  97255.7
327.66,  -11.102,  -14.9344,  -0.199024,  291.673,  1.15332,  97160.1
335.28,  -10.9189,  -14.903,  -0.252082,  291.908,  1.15132,  97067.5
342.9,  -10.7468,  -14.6554,  -0.337473,  291.739,  1.15101,  96983.1
350.52,  -10.6306,  -15.0992,  -0.338407,  291.453,  1.15119,  96901.7
358.14,  -11.3747,  -16.2074,  -0.361655,  291.326,  1.15075,  96820.8
365.76,  -11.4355,  -16.8302,  -0.407919,  291.271,  1.14998,  96735.5
373.38,  -10.8813,  -17.5576,  -0.447387,  291.176,  1.14938,  96651.9
381,  -10.946,  -18.8299,  -0.384588,  291.038,  1.14895,  96567.8
388.62,  -11.1158,  -18.9439,  -0.281349,  291.041,  1.14785,  96474.8
396.24,  -11.587,  -18.9961,  -0.278665,  291,  1.14693,  96382.4
403.86,  -11.7822,  -19.776,  -0.243682,  290.909,  1.14625,  96292.4
411.48,  -11.45,  -20.3695,  -0.149621,  290.879,  1.14535,  96205.6
419.1,  -11.4848,  -20.3099,  -0.066059,  290.789,  1.14476,  96124.2
426.72,  -12.5524,  -19.3444,  -0.0792038,  290.872,  1.14344,  96039.2
434.34,  -12.8228,  -19.8511,  -0.136123,  290.943,  1.14217,  95954.1
441.96,  -12.3748,  -20.7352,  -0.156157,  290.974,  1.141,  95863.6
449.58,  -12.2425,  -21.0186,  -0.107694,  291.137,  1.13923,  95767.2
