sys.exec.out.time {s},test.att_manager.perturbation.randomRates {--},test.att_manager.perturbation.prescribedAng[0] {rad},test.att_manager.perturbation.prescribedAng[1] {rad},test.att_manager.perturbation.prescribedAng[2] {rad},test.att_manager.perturbation.driftRate[0] {rad/s},test.att_manager.perturbation.driftRate[1] {rad/s},test.att_manager.perturbation.driftRate[2] {rad/s}
                   0,1,               0.005,              -0.005,                0.01,               0.001,               0.002,               0.002
                 0.1,1,0.005099999999999996,-0.004800000000000008,0.009985656354923256,               0.001,               0.002,-0.000256248895544612
                 0.2,1,0.005199999999999992,-0.004600000000000016, 0.00996003146536879,               0.001,               0.002,-0.000256248895544612
                 0.3,1,0.005299999999999988,-0.004400000000000025,0.009934406575814323,               0.001,               0.002,-0.000256248895544612
                 0.4,1,0.005399999999999984,-0.004200000000000033,0.009908781686259856,               0.001,               0.002,-0.000256248895544612
                 0.5,1, 0.00549999999999998,-0.004000000000000041, 0.00988315679670539,               0.001,               0.002,-0.000256248895544612
                 0.6,1,0.005599999999999976,-0.003800000000000045,0.009857531907150923,               0.001,               0.002,-0.000256248895544612
                 0.7,1,0.005699999999999972,-0.003600000000000045,0.009831907017596456,               0.001,               0.002,-0.000256248895544612
                 0.8,1,0.005799999999999968,-0.003400000000000044, 0.00980628212804199,               0.001,               0.002,-0.000256248895544612
                 0.9,1,0.005899999999999963,-0.003200000000000044,0.009780657238487523,               0.001,               0.002,-0.000256248895544612
                   1,1,0.005999999999999959,-0.003000000000000044,0.009755032348933056,               0.001,               0.002,-0.000256248895544612
                 1.1,1,0.006099999999999955,-0.002800000000000048, 0.00972940745937859,               0.001,               0.002,-0.000256248895544612
                 1.2,1,0.006199999999999951,-0.002600000000000052,0.009703782569824123,               0.001,               0.002,-0.000256248895544612
                 1.3,1,0.006299999999999947,-0.002400000000000056,0.009678157680269656,               0.001,               0.002,-0.000256248895544612
                 1.4,1,0.006399999999999943,-0.00220000000000006, 0.00965253279071519,               0.001,               0.002,-0.000256248895544612
                 1.5,1,0.006499999999999939,-0.002000000000000064,0.009626907901160723,               0.001,               0.002,-0.000256248895544612
                 1.6,1,0.006599999999999935,-0.001800000000000064,0.009601283011606256,               0.001,               0.002,-0.000256248895544612
                 1.7,1,0.006699999999999931,-0.001600000000000064, 0.00957565812205179,               0.001,               0.002,-0.000256248895544612
                 1.8,1,0.006799999999999927,-0.001400000000000064,0.009550033232497323,               0.001,               0.002,-0.000256248895544612
                 1.9,1,0.006899999999999923,-0.001200000000000063,0.009524408342942856,               0.001,               0.002,-0.000256248895544612
                   2,1,0.006999999999999919,-0.001000000000000063, 0.00949878345338839,               0.001,               0.002,-0.000256248895544612
                 2.1,1,0.007099999999999919,-0.0008000000000000624,0.009473158563833923,               0.001,               0.002,-0.000256248895544612
                 2.2,1,0.007199999999999919,-0.0006000000000000619,0.009447533674279456,               0.001,               0.002,-0.000256248895544612
                 2.3,1,0.007299999999999919,-0.0004000000000000622, 0.00942190878472499,               0.001,               0.002,-0.000256248895544612
                 2.4,1,0.007399999999999919,-0.0002000000000000618,0.009396283895170523,               0.001,               0.002,-0.000256248895544612
                 2.5,1,0.007499999999999919,-6.163350537401191e-17,0.009370659005616056,               0.001,               0.002,-0.000256248895544612
                 2.6,1,0.007599999999999919,0.0001999999999999385,0.009345034116061589,               0.001,               0.002,-0.000256248895544612
                 2.7,1, 0.00769999999999992,0.0003999999999999389,0.009319409226507123,               0.001,               0.002,-0.000256248895544612
                 2.8,1,0.007799999999999919,0.0005999999999999386,0.009293784336952656,               0.001,               0.002,-0.000256248895544612
                 2.9,1,0.007899999999999916,0.0007999999999999391,0.009268159447398189,               0.001,               0.002,-0.000256248895544612
                   3,1,0.007999999999999912,0.0009999999999999395,0.009242534557843723,               0.001,               0.002,-0.000256248895544612
                 3.1,1,0.008099999999999908, 0.00119999999999994,0.009216909668289256,               0.001,               0.002,-0.000256248895544612
                 3.2,1,0.008199999999999904,0.001399999999999941,0.009191284778734789,               0.001,               0.002,-0.000256248895544612
                 3.3,1,0.008299999999999899, 0.00159999999999994,0.009165659889180323,               0.001,               0.002,-0.000256248895544612
                 3.4,1,0.008399999999999895,0.001799999999999941,0.009140034999625856,               0.001,               0.002,-0.000256248895544612
                 3.5,1,0.008499999999999891, 0.00199999999999994,0.009114410110071389,               0.001,               0.002,-0.000256248895544612
                 3.6,1,0.008599999999999887,0.002199999999999936,0.009088785220516923,               0.001,               0.002,-0.000256248895544612
                 3.7,1,0.008699999999999883,0.002399999999999933,0.009063160330962456,               0.001,               0.002,-0.000256248895544612
                 3.8,1,0.008799999999999879,0.002599999999999928,0.009037535441407989,               0.001,               0.002,-0.000256248895544612
                 3.9,1,0.008899999999999875,0.002799999999999924,0.009011910551853523,               0.001,               0.002,-0.000256248895544612
                   4,1,0.008999999999999871, 0.00299999999999992,0.008986285662299056,               0.001,               0.002,-0.000256248895544612
                 4.1,1, 0.00909999999999987,0.003199999999999916,0.008960660772744589,               0.001,               0.002,-0.000256248895544612
                 4.2,1,0.009199999999999871,0.003399999999999915,0.008935035883190123,               0.001,               0.002,-0.000256248895544612
                 4.3,1,0.009299999999999871,0.003599999999999911,0.008909410993635656,               0.001,               0.002,-0.000256248895544612
                 4.4,1,0.009399999999999872,0.003799999999999909,0.008883786104081189,               0.001,               0.002,-0.000256248895544612
                 4.5,1,0.009499999999999871,0.003999999999999906,0.008858161214526723,               0.001,               0.002,-0.000256248895544612
                 4.6,1,0.009599999999999871,0.004199999999999901,0.008832536324972256,               0.001,               0.002,-0.000256248895544612
                 4.7,1,0.009699999999999872,0.004399999999999898,0.008806911435417789,               0.001,               0.002,-0.000256248895544612
                 4.8,1,0.009799999999999871,0.004599999999999893,0.008781286545863323,               0.001,               0.002,-0.000256248895544612
                 4.9,1,0.009899999999999872, 0.00479999999999989,0.008755661656308856,               0.001,               0.002,-0.000256248895544612
                   5,1,0.009999999999999872,0.004999999999999886,0.008730036766754389,               0.001,               0.002,-0.000256248895544612
                 5.1,1,0.009815534886436106,0.005199999999999881,0.008704411877199923,-0.001994369616460531,               0.002,-0.000256248895544612
                 5.2,1,0.009616097924790035,0.005399999999999878,0.008678786987645456,-0.001994369616460531,               0.002,-0.000256248895544612
                 5.3,1,0.009416660963143966,0.005599999999999873,0.008653162098090989,-0.001994369616460531,               0.002,-0.000256248895544612
                 5.4,1,0.009217224001497895, 0.00579999999999987,0.008627537208536522,-0.001994369616460531,               0.002,-0.000256248895544612
                 5.5,1,0.009017787039851826,0.005999999999999866,0.008601912318982056,-0.001994369616460531,               0.002,-0.000256248895544612
                 5.6,1,0.008818350078205757,0.006199999999999861,0.008576287429427589,-0.001994369616460531,               0.002,-0.000256248895544612
                 5.7,1,0.008618913116559686,0.006399999999999858,0.008550662539873122,-0.001994369616460531,               0.002,-0.000256248895544612
                 5.8,1,0.008419476154913617,0.006599999999999853,0.008525037650318656,-0.001994369616460531,               0.002,-0.000256248895544612
                 5.9,1,0.008220039193267546, 0.00679999999999985,0.008499412760764189,-0.001994369616460531,               0.002,-0.000256248895544612
                   6,1,0.008020602231621477,0.006999999999999846,0.008473787871209722,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.1,1,0.007821165269975408,0.007199999999999841,0.008448162981655256,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.2,1,0.007621728308329355,0.007399999999999838,0.008422538092100789,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.3,1,0.007422291346683303,0.007599999999999833,0.008396913202546322,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.4,1,0.007222854385037249,0.007799999999999831,0.008371288312991856,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.5,1,0.007023417423391198,0.007999999999999827,0.008345663423437389,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.6,1,0.006823980461745146,0.008199999999999822,0.008320038533882922,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.7,1,0.006624543500099092,0.008399999999999819,0.008294413644328456,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.8,1,0.006425106538453041,0.008599999999999814,0.008268788754773989,-0.001994369616460531,               0.002,-0.000256248895544612
                 6.9,1,0.006225669576806987,0.008799999999999811,0.008243163865219522,-0.001994369616460531,               0.002,-0.000256248895544612
                   7,1,0.006026232615160936,0.008999999999999807,0.008217538975665056,-0.001994369616460531,               0.002,-0.000256248895544612
                 7.1,1,0.005826795653514884,0.009199999999999802,0.008191914086110589,-0.001994369616460531,               0.002,-0.000256248895544612
                 7.2,1, 0.00562735869186883,0.009399999999999799,0.008166289196556122,-0.001994369616460531,               0.002,-0.000256248895544612
                 7.3,1,0.005427921730222779,0.009599999999999794,0.008140664307001656,-0.001994369616460531,               0.002,-0.000256248895544612
                 7.4,1,0.005228484768576725,0.009799999999999792,0.008115039417447189,-0.001994369616460531,               0.002,-0.000256248895544612
                 7.5,1,0.005029047806930673,0.009999999999999787,0.008089414527892722,-0.001994369616460531,               0.002,-0.000256248895544612
                 7.6,1,0.004829610845284622,0.009832814101339828,0.008063789638338256,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 7.7,1,0.004630173883638568,0.009646302629066185,0.008038164748783789,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 7.8,1,0.004430736921992516,0.009459791156792545,0.008012539859229322,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 7.9,1,0.004231299960346463,0.009273279684518902,0.007986914969674856,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                   8,1,0.004031862998700411,0.009086768212245262,0.007961290080120389,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 8.1,1,0.003832426037054359,0.008900256739971621,0.007935665190565922,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
   8.199999999999999,1,0.003632989075408308, 0.00871374526769798,0.007910040301011455,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
   8.300000000000001,1,0.003433552113762253,0.008527233795424336,0.007884415411456989,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 8.4,1,0.003234115152116201,0.008340722323150696,0.007858790521902522,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 8.5,1,0.003034678190470149,0.008154210850877055,0.007833165632348055,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 8.6,1,0.002835241228824097,0.007967699378603414, 0.00780754074279359,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
   8.699999999999999,1,0.002635804267178046,0.007781187906329775,0.007781915853239132,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
   8.800000000000001,1, 0.00243636730553199,0.007594676434056142,0.007756290963684672,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 8.9,1,0.002236930343885939, 0.00740816496178251,0.007730666074130213,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                   9,1,0.002037493382239887,0.007221653489508879,0.007705041184575754,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 9.1,1,0.001838056420593835,0.007035142017235248,0.007679416295021295,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
   9.199999999999999,1,0.001638619458947783,0.006848630544961617,0.007653791405466836,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
   9.300000000000001,1,0.001439182497301728,0.006662119072687983,0.007628166515912377,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 9.4,1,0.001239745535655676,0.006475607600414352,0.007602541626357918,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 9.5,1,0.001040308574009625,0.006289096128140721,0.007576916736803459,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 9.6,1,0.0008408716123635722, 0.00610258465586709,   0.007551291847249,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
   9.699999999999999,1,0.0006414346507175192,0.005916073183593459,0.007525666957694541,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
   9.800000000000001,1,0.0004419976890714629,0.005729561711319825,0.007500042068140081,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                 9.9,1,0.0002425607274254106,0.005543050239046194,0.007474417178585623,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                  10,1,4.31237657793582e-05,0.005356538766772563,0.007448792289031164,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.1,1,-0.0001563131958666942,0.005170027294498932,0.007423167399476705,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.2,1,-0.0003557501575127466,0.004983515822225301,0.007397542509922246,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.3,1,-0.0005551871191588026,0.004797004349951667,0.007371917620367786,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.4,1,-0.0007546240808048555,0.004610492877678036,0.007346292730813327,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.5,1,-0.0009540610424509084,0.004423981405404405,0.007320667841258868,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.6,1,-0.00115349800409696,0.004237469933130774, 0.00729504295170441,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.7,1,-0.001352934965743012,0.004050958460857143,0.007269418062149951,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.8,1,-0.001552371927389067,0.003864446988583509,0.007243793172595491,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                10.9,1,-0.001751808889035119,0.003677935516309877,0.007218168283041032,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                  11,1,-0.001951245850681171,0.003491424044036245,0.007192543393486573,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.1,1,-0.002150682812327223,0.003304912571762613,0.007166918503932114,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.2,1,-0.002350119773973274,0.003118401099488981,0.007141293614377655,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.3,1,-0.002549556735619329,0.002931889627215345,0.007115668724823196,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.4,1,-0.002748993697265381,0.002745378154941713,0.007090043835268737,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.5,1,-0.002948430658911433,0.002558866682668081,0.007064418945714278,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.6,1,-0.003147867620557485,0.002372355210394449,0.007038794056159819,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.7,1,-0.003347304582203536,0.002185843738120817, 0.00701316916660536,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.8,1,-0.003546741543849592,0.001999332265847182,  0.0069875442770509,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                11.9,1,-0.003746178505495643, 0.00181282079357355,0.006961919387496442,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                  12,1,-0.003945615467141695,0.001626309321299918,0.006936294497941983,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                12.1,1,-0.004145052428787746,0.001439797849026286,0.006910669608387524,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                12.2,1,-0.004344489390433798,0.001253286376752654,0.006885044718833065,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                12.3,1,-0.004543926352079853,0.001066774904479019,0.006859419829278605,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                12.4,1,-0.004743363313725905,0.000880263432205386,0.006833794939724146,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                12.5,1,-0.004942800275371957,0.0006937519599317531,0.006808170050169688,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                12.6,1,-0.005142237237018009,0.0005072404876581201,0.006782545160615229,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
                12.7,1,-0.00534167419866406,0.0003207290153844877, 0.00675692027106077,-0.001994369616460531,-0.001865114722736331,-0.000256248895544612
