sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_scalar {1},fd_obj.out_scalar_deriv1 {1},fd_obj.out_math_utils {1},fd_obj.out_scalar_deriv2 {1},fd_obj.error_deriv1 {1},fd_obj.error_mu2 {1},fd_obj.error_mu {1},fd_obj.error_deriv2 {1}
                   0,                0.06,  0.0599640064794446,  0.9986669196448623,   4.494875966541739,                   0,0.0004672204542069279,   3.502978897239941,   3.502978897239941,                  -1
                   1,                0.11,  0.1097783008371748,  0.9947038829889474,   5.469947658120855, -0.1098901522280293,0.0007523320534858978,   4.507161911483573,   4.503208511286946,0.001018884333256583
                   2,                0.12,  0.1197122072889194,  0.9929081048444309,  -3.898559931643589, -0.1197675955701314,0.0001001894896684988,  -2.007876758912593,  -4.926798972987003,0.0004626786396006592
                   3,                0.14,  0.1395431146442365,  0.9903151828267873,   6.624855356541344, -0.1395875113453684,0.0001001666449839837,   1.502424511609515,   5.690313408266467,0.0003181575905419716
                   4,                0.17,   0.169182349066996,  0.9858319485543299,     2.2047324349682, -0.1692581287962867,0.0002507969411339269,   2.504863215854726,   1.236979008798449,0.0004479174672095669
                   5,                0.21,  0.2084598998460996,  0.9784897916026929,   4.401970450150077, -0.2086430657471965,0.0004691844313265376,   3.508723425139678,   3.500850007784921,0.0008786625208596894
                   6,                0.26,  0.2570805518921551,  0.9671209695008445,    5.31624965551609, -0.2574558137210374,0.0007564144733188754,   4.514564915336257,   4.501143198709904,0.001459705240712777
                   7,                0.27,  0.2667314366888311,    0.96386771945869,  -3.794270169019247, -0.2668804712645425,0.000100462768864002,  -2.020366859498973,  -4.936900546931199,0.0005587439469507433
                   8,                0.29,  0.2859522251048356,  0.9583400482219702,   6.439876536149799, -0.2860530178503069,0.0001003635000761399,   1.505180657984861,   5.720498508486911,0.0003524810671935127
                   9,  0.3200000000000001,  0.3145665606161178,  0.9494742414549187,   2.107331670271467, -0.3147191180428308,0.0002515955135347507,   2.509256863404146,   1.220030595285316,0.0004849766180301973
                  10,                0.36,    0.35227423327509,  0.9363378923399619,   4.212330789440362, -0.3526110904870166,0.0004712791526460734,    3.51485037279686,   3.500849541177553,0.0009562357393976775
                  11,                0.41,  0.3986093279844229,  0.9178186040268574,   5.045207441463495, -0.3992395726793347,0.0007608389133607731,   4.522588133912807,   4.501137163115503,0.001581108746497839
                  12,                0.42,  0.4077604530595702,  0.9131809430694093,   -3.60476927835985, -0.4079997869347096,0.0001007599074298456,  -2.033947442043979,   -4.94788406606578,0.0005869472464620031
                  13,  0.4400000000000001,  0.4259394650659997,  0.9048426621926389,   6.110271972306356, -0.4260943902709471,0.0001005789504178903,   1.508197154488513,   5.753534943014331,0.0003637258757495377
                  14,  0.4700000000000001,  0.4528862853790684,  0.8917933898374493,   1.962604779397972, -0.4531121943909966,0.0002524782959430489,   2.514113824057897,   1.201294960109658,0.0004988206073388106
                  15,  0.5100000000000001,  0.4881772468829076,  0.8731578626399905,   3.928091260446192, -0.4886602303206473,0.0004736265775586136,   3.521716464956843,   3.500849018279486,0.0009893608127450732
                  16,  0.5600000000000002,  0.5311861979208835,  0.8479040114059266,   4.660860745097523, -0.5320572715456819,0.0007658854860544687,   4.531739519279464,   4.501130278839616,0.001639864944171941
                  17,  0.5700000000000002,  0.5396320487339694,  0.8419860914001027,  -3.334313041129941, -0.5399563069854025,0.0001011000584927712,  -2.049493890615353,  -4.960457511629896,0.0006008876829941076
                  18,  0.5900000000000002,  0.5563610229127839,   0.831024460695474,   5.643443872929613, -0.5565666012895178,0.0001008274085237556,   1.511675789453427,   5.791632681939428,0.0003695053540193599
                  19,  0.6200000000000002,  0.5810351605373053,   0.814084781276712,   1.773802016304111, -0.5813293477012849,0.000253507894808173,   2.519778550822732,   1.179443382219417,0.0005063155966456615
                  20,  0.6600000000000003,   0.613116851973434,  0.7903685897617887,   3.555635270204624, -0.6137351148699963,0.0004764075511354969,   3.529850663734244,   3.500848398806671,0.001008393252562391
                  21,  0.7100000000000003,  0.6518337710215369,  0.7589473226614114,   4.171841164616252, -0.6529261111397773,0.0007719885313838761,   4.542806697552945,   4.501121953377926,0.001675795527636508
                  22,  0.7200000000000003,  0.6593846719714734,  0.7518820473322512,  -2.988975321348711, -0.6597865724576195,0.0001015131813953451,  -2.068375484225844,  -4.975728310509524,0.0006095083844525061
                  23,  0.7400000000000003,  0.6742879116281453,  0.7385432413935575,   5.049876190710092, -0.6745395263283456,0.000101131812704789,   1.515937718730017,   5.838308999096134,0.0003731561783344822
                  24,  0.7700000000000004,   0.696135238627357,  0.7180935835911413,   1.545163484014261, -0.6964910971382778,0.0002547865464895982,   2.526813535756907,   1.152306058985906,0.0005111916351519224
                  25,  0.8100000000000004,  0.7242871743701428,  0.6898293422911106,   3.103327377289194, -0.7250268318728104,0.0004799276162923763,   3.540146665824772,   3.500847614698458, 0.00102122131778849
                  26,  0.8600000000000004,  0.7578425628952773,  0.6529463132432678,    3.58913102553359, -0.7591316379030104,0.0007799139443173098,   4.557178532118317,   4.501111141935711,0.001700979953947574
