sys.exec.out.time {s},luwinds.altitude {1},luwinds.lookup_table_winds.altitude {m},luwinds.lookup_table_winds.u {m/s},luwinds.lookup_table_winds.v {m/s},luwinds.lookup_table_winds.w {m/s},luwinds.lookup_table_winds.rho {kg/m3},luwinds.lookup_table_winds.P {N/m2},luwinds.lookup_table_winds.T {K},luwinds.lookup_table_winds.wind_number {--},luwinds.lookup_table_winds.SOS {m/s},luwinds.lookup_table_winds.wind_velocity_tc[0] {m/s},luwinds.lookup_table_winds.wind_velocity_tc[1] {m/s},luwinds.lookup_table_winds.wind_velocity_tc[2] {m/s},luwinds.lookup_table_winds.wind_angle_blowing_from {rad},luwinds.lookup_table_winds.wind_vmag {m/s}
                   0,               -3000,                1000,  -1.740000009536743,   5.579999923706055,                   0,    1.08899998664856,               89950,   287.6000061035156,1771,   340.0561741851057,   5.579999923706055,  -1.740000009536743,                  -0,   2.839320149566332,   5.844997791423658
                   1,               -1000,                3000,   9.930000305175781,  -3.390000104904175,                   0,  0.8776999711990356,               70860,   281.5400085449219,1771,   336.1952319260341,  -3.390000104904175,   9.930000305175781,                  -0,   5.041372681757457,   10.49271207896421
                   2,                1000,                5000,   18.53000068664551,  -1.190000057220459,                   0,  0.7164999842643738,               55420,   269.6700134277344,1771,   329.0706779722967,  -1.190000057220459,   18.53000068664551,                  -0,   4.776521096091467,   18.56817238134296
                   3,                3000,                7000,                32.5, -0.9399999976158142,                   0,  0.5791000127792358,               43110,   258.9700012207031,1771,   322.8317512420168, -0.9399999976158142,                32.5,                  -0,   4.741303996134357,   32.51359100430953
                   4,                5000,                9000,    41.2599983215332,   11.15999984741211,                   0,  0.4686000049114227,               32670,   242.9900054931641,1771,   312.4190019505965,   11.15999984741211,    41.2599983215332,                  -0,   4.448229915994451,   42.74263747228476
                   5,                7000,               11000,   41.65999984741211,   10.02000045776367,                   0,  0.3763999938964844,               24490,   226.6499938964844,1771,    301.809986936436,   10.02000045776367,   41.65999984741211,                  -0,   4.476353801304239,    42.8480570908409
