sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_mat3x3[0][0] {1},fd_obj.in_mat3x3[0][1] {1},fd_obj.in_mat3x3[0][2] {1},fd_obj.in_mat3x3[1][0] {1},fd_obj.in_mat3x3[1][1] {1},fd_obj.in_mat3x3[1][2] {1},fd_obj.in_mat3x3[2][0] {1},fd_obj.in_mat3x3[2][1] {1},fd_obj.in_mat3x3[2][2] {1},fd_obj.out_mat3x3_deriv1[0][0] {1},fd_obj.out_mat3x3_deriv1[0][1] {1},fd_obj.out_mat3x3_deriv1[0][2] {1},fd_obj.out_mat3x3_deriv1[1][0] {1},fd_obj.out_mat3x3_deriv1[1][1] {1},fd_obj.out_mat3x3_deriv1[1][2] {1},fd_obj.out_mat3x3_deriv1[2][0] {1},fd_obj.out_mat3x3_deriv1[2][1] {1},fd_obj.out_mat3x3_deriv1[2][2] {1},fd_obj.error_deriv1_mx[0][0] {1},fd_obj.error_deriv1_mx[0][1] {1},fd_obj.error_deriv1_mx[0][2] {1},fd_obj.error_deriv1_mx[1][0] {1},fd_obj.error_deriv1_mx[1][1] {1},fd_obj.error_deriv1_mx[1][2] {1},fd_obj.error_deriv1_mx[2][0] {1},fd_obj.error_deriv1_mx[2][1] {1},fd_obj.error_deriv1_mx[2][2] {1}
                   0,-1.110223024625157e-16,-1.110223024625157e-16,-2.220446049250313e-16,-3.33066907387547e-16,-4.440892098500626e-16,-5.551115123125783e-16,-6.661338147750939e-16,-7.771561172376096e-16,-8.881784197001252e-16,-9.992007221626409e-16,   1.029063922083872,   2.210884679354858,   3.599100012719564,   5.087821938862923,   6.414766563927249,   7.229851611346051,   7.207355398348468,   6.163362218400732,   4.137140014152167, 0.02906392208387154,  0.1054423396774291,  0.1997000042398547,  0.2719554847157308,  0.2829533127854498,  0.2049752685576752, 0.02962219976406682, -0.2295797226999086, -0.5403177762053147
                   1,  0.2999999999999999,  0.2955202066613394,  0.5646424733950351,  0.7833269096274832,  0.9320390859672262,  0.9974949866040543,  0.9738476308781954,  0.8632093666488742,  0.6754631805511516,   0.427379880233831,  0.9850673555377983,   1.882141577983451,   2.611089698758279,   3.106796953224089,   3.324983288680184,   3.246158769593989,   2.877364555496253,   2.251543935170513,   1.424599600779447, 0.03112083203207711,  0.1402280139028204,  0.4001757972781544,   1.143459685105264,   8.400946631447733,   -3.38125648590449,   -1.81421263947834,  -1.381672620697256,  -1.175084307075201
                   2,  0.5999999999999999,  0.5646424733950353,  0.9320390859672263,  0.9738476308781953,  0.6754631805511513,  0.1411200080598681, -0.4425204432948517, -0.8715757724135877, -0.9961646088358408, -0.7727644875559883,  0.8530776558995798,  0.8959122738692297, -0.3529412431255784,  -2.836278003692419,  -5.944366537061023,   -8.70491975566223,  -10.11260797306043,  -9.483910914520218,  -6.713021639338816, 0.03361304236572597,  0.2362261643374083, -0.4821919172849983,-0.03841125035538238,  0.2008912304837662,  0.6178492812008785,    1.94671370621686,  -14.54860156901658,  -2.175200355214458
                   3,  0.8999999999999999,  0.7833269096274833,  0.9738476308781953,  0.4273798802338302, -0.4425204432948521,  -0.977530117665097, -0.7727644875559877, 0.01681390048434882,  0.7936678638491527,  0.9698898108450863,  0.6448850699394132, -0.4032849630654738,  -3.049873288639679,  -5.162291610203225,  -4.165958997717848,  0.7093932356493986,   7.333256929593785,   11.73520867906995,    10.7135121049884, 0.03744325679573743, -0.1124972601809718,  0.1244948077687529,  0.4391533762532506,    2.95260153092932,  -0.813717452293804, 0.04775624741154546,   1.411272976391289,  -5.887779959518123
                   4,                 1.2,  0.9320390859672263,   0.675463180551151, -0.4425204432948521, -0.9961646088358407, -0.2794154981989259,  0.7936678638491527,  0.8545989080882804, -0.1743267812229796, -0.9809362300664912,  0.3790868213113019,   -1.56160315982017,  -3.438722033236135, -0.9049147879616035,    5.35498997353913,   8.382568497460928,   2.708275583189764,  -7.823027346502316,  -12.65855403522634, 0.04616726599045416, 0.05886660471058994,    0.27820453855464,  -3.585500860669567,  0.1154250549078036,   1.296526227860639,  -1.745050963114852,-0.006915325949506909,   6.237722847549972
                   5,                 1.5,  0.9974949866040544,  0.1411200080598672,  -0.977530117665097, -0.2794154981989259,  0.9379999767747389,  0.4121184852417566,   -0.87969575997167, -0.5365729180004349,   0.803784426551621,  0.0794258759512354,  -2.174408445244678,   -1.22521449930342,   4.506485829086222,   4.923553009091371,  -4.518467478712214,   -10.0677816863063, -0.1979062754337222,   12.17498001794319,  0.1228303364946307,  0.0981944068825884,  0.9374429386352664,  0.1733558858625673,   1.840768240144899, -0.1734684439511893,   2.024485464622648,  -1.029315836197976,   1.273875561865611
                   6,                 1.8,  0.9738476308781951, -0.4425204432948525, -0.7727644875559871,  0.7936678638491531,  0.4121184852417566, -0.9809362300664916,  0.0336230472211367,  0.9656577765492774, -0.4724219863984662, -0.2273299463573437,  -2.027630302621459,   1.915510941162625,    4.17083495917887,  -4.658433249287685,  -6.329357945528913,   7.457085149397284,   8.114897034044319,  -9.355566492447288,0.0005627222074220444,  0.1305331880297237,0.006004118300388688,  0.7139911016653741, 0.02256141501692535,   4.428361543332211, 0.06590055411310898,  -4.904135366618879,  0.1794189169921473
                   7,                 2.1,  0.8632093666488737, -0.8715757724135882,  0.0168139004843506,  0.8545989080882804,   -0.87969575997167, 0.03362304722113847,  0.8457468311429334, -0.8875670335815046, 0.05042268780681477, -0.5137790616035087,  -1.172542560002478,   3.606615890019838,  -1.483817048884495,  -5.582602073512161,    7.39455424528523,   2.538420907620972,  -11.76984187490343,   4.741234059276549, 0.01769441602551621,  0.1958354705929453,  0.2023752687897678, -0.2856492063125852,   1.347915270024711,  0.2331229331329754,  -1.679614260360298,   2.193615406850232,  -0.472525250476319
                   8,                 2.4,   0.675463180551151, -0.9961646088358407,  0.7936678638491527, -0.1743267812229796, -0.5365729180004349,   0.965657776549278, -0.8875670335815046,  0.3433149288198954,  0.3812504916549435, -0.7543338234397461,    0.09214803308663,   2.568305836756784,  -5.246180186954849,   3.868637951878553,   2.969241517827984,  -10.02010896349185,   9.243117828891638,  0.7827312288985099, 0.02297294856393866, -0.4734336933731295,  0.4072492737914574,  0.3319399026008935, -0.0831024937799836,  -2.904697952116512,   2.107251295714091,  0.2301583251202197,  -1.094075491436564
                   9,                 2.7,  0.4273798802338302, -0.7727644875559877,  0.9698898108450863, -0.9809362300664912,  0.8037844265516199, -0.4724219863984662, 0.05042268780681122,  0.3812504916549435, -0.7397785850778958, -0.9275061914237335,    1.32464866710302, -0.4136468706283363,  -2.318171095365458,   6.129915319474885,  -8.743790030285625,    7.57880504814898,  -1.861792123160428,  -6.156525056744414, 0.02592055248421785, 0.04353516268453222, -0.4338509543570196,   1.982262403211534,   1.060750516000087,  0.6534420512512292, 0.08406540215157766, -0.7482627142222136,  -2.016657419709508
