sys.exec.out.time {s},fd_obj.time {1},fd_obj.in_vec3[0] {1},fd_obj.in_vec3[1] {1},fd_obj.in_vec3[2] {1},fd_obj.out_vec3_deriv1[0] {1},fd_obj.out_vec3_deriv1[1] {1},fd_obj.out_vec3_deriv1[2] {1},fd_obj.out_vec3_deriv2[0] {1},fd_obj.out_vec3_deriv2[1] {1},fd_obj.out_vec3_deriv2[2] {1},fd_obj.error_deriv1_vec[0] {1},fd_obj.error_deriv1_vec[1] {1},fd_obj.error_deriv1_vec[2] {1},fd_obj.error_deriv2_vec[0] {1},fd_obj.error_deriv2_vec[1] {1},fd_obj.error_deriv2_vec[2] {1}
                   0,-1.110223024625157e-16,-1.110223024625157e-16,-2.220446049250313e-16,-3.33066907387547e-16,   1.029063922083872,   2.210884679354858,   3.599100012719564,                   0,                   0,                   0, 0.02906392208387154,  0.1054423396774291,  0.1997000042398547,                  -1,                  -1,                  -1
                   1,  0.2999999999999999,  0.2955202066613394,  0.5646424733950351,  0.7833269096274832,  0.9850673555377983,   1.882141577983451,   2.611089698758279, -0.2933104436404843,  -2.191620675809377,  -6.586735426408573, 0.03112083203207711,  0.1402280139028204,  0.4001757972781544,-0.007477536124585461,-0.02964230505377019,-0.06570362535966509
                   2,  0.5999999999999999,  0.5646424733950353,  0.9320390859672263,  0.9738476308781953,  0.8530776558995798,  0.8959122738692297, -0.3529412431255784, -0.5866208872809704,  -4.383241351618763,  -13.17347085281715, 0.03361304236572597,  0.2362261643374083, -0.4821919172849983, 0.03892447862411971,  0.1757128584017595,  0.5030266925087644
                   3,  0.8999999999999999,  0.7833269096274833,  0.9738476308781953,  0.4273798802338302,  0.6448850699394132, -0.4032849630654738,  -3.049873288639679, -0.8275302341650145,  -5.043669716662213,    -9.7907861712598, 0.03744325679573743, -0.1124972601809718,  0.1244948077687529, 0.05643023876015236,  0.2947789666320638,   1.545428974206225
                   4,                 1.2,  0.9320390859672263,   0.675463180551151, -0.4425204432948521,  0.3790868213113019,   -1.56160315982017,  -3.438722033236135, -0.9945187698240243,  -3.942199142386717,   1.001370290293806, 0.04616726599045416, 0.05886660471058994,    0.27820453855464, 0.06703547608409528,   0.459072550471974, -0.7485689818988414
                   5,                 1.5,  0.9974949866040544,  0.1411200080598672,  -0.977530117665097,  0.0794258759512354,  -2.174408445244678,   -1.22521449930342,  -1.072669905701384,  -1.463604989894064,   11.03570968001324,  0.1228303364946307,  0.0981944068825884,  0.9374429386352664, 0.07536370619090542,   1.592837489906392,  0.2543756374225695
                   6,                 1.8,  0.9738476308781951, -0.4425204432948525, -0.7727644875559871, -0.2273299463573437,  -2.027630302621459,   1.915510941162625,  -1.055002633582895,   1.526268493748526,    12.7184439977808,0.0005627222074220444,  0.1305331880297237,0.006004118300388688, 0.08333439455155379,  -0.137741251915694,  0.8287077977240537
                   7,                 2.1,  0.8632093666488737, -0.8715757724135882,  0.0168139004843506, -0.5137790616035087,  -1.172542560002478,   3.606615890019838, -0.9430951182692962,   3.982972481504489,   4.776113459812231, 0.01769441602551621,  0.1958354705929453,  0.2023752687897678, 0.09254504724682562,  0.1424630558725685,  -32.56193732717732
                   8,                 2.4,   0.675463180551151, -0.9961646088358407,  0.7936678638491527, -0.7543338234397461,    0.09214803308663,   2.568305836756784, -0.7469437248149102,   5.048309590633146,  -6.780684525358858, 0.02297294856393866, -0.4734336933731295,  0.4072492737914574,  0.1058244865477849,  0.2669365950806087,-0.05072458389251925
                   9,                 2.7,  0.4273798802338302, -0.7727644875559877,  0.9698898108450863, -0.9275061914237335,    1.32464866710302, -0.4136468706283363, -0.4840700730088283,   4.350126918974763,  -13.20599564513559, 0.02592055248421785, 0.04353516268453222, -0.4338509543570196,  0.1326459091709735,  0.4073262258507938,   0.512886137221083
